interaction_id,customer_id,campaign_name,channel,interaction_date,clicked,converted
8002526,109930,Cashback Boost,Push Notification,2023-07-05,False,False
8002527,115608,Cashback Boost,Email,2023-07-23,False,False
8002528,106504,Dormant Reactivation,Push Notification,2024-08-12,False,False
8002529,115555,Travel Card,Email,2023-09-10,False,False
8002530,123075,Cashback Boost,Email,2023-03-28,False,False
8002531,129941,Cashback Boost,Email,2023-12-01,True,False
8002532,110698,Cashback Boost,Email,2023-06-04,False,False
8002533,117161,Premium Upgrade,Email,2024-09-01,False,False
8002534,108176,Cashback Boost,Push Notification,2023-11-05,False,False
8002535,115054,Premium Upgrade,Email,2024-07-18,False,False
8002536,115549,Premium Upgrade,Email,2023-12-04,False,False
8002537,102947,Savings Goal,Email,2023-10-29,False,False
8002538,111618,Dormant Reactivation,Push Notification,2023-10-07,True,False
8002539,125315,Loan Offer,In-App Banner,2024-02-13,False,False
8002540,127087,Cashback Boost,Email,2024-07-04,False,False
8002541,121140,Savings Goal,In-App Banner,2023-09-15,False,False
8002542,125346,Cashback Boost,SMS,2023-09-10,False,False
8002543,123498,Savings Goal,Email,2024-10-15,False,False
8002544,117727,Cashback Boost,Email,2023-06-16,False,False
8002545,123831,Cashback Boost,Push Notification,2023-04-16,False,False
8002546,900174,Premium Upgrade,Email,2024-02-22,False,False
8002547,105029,Savings Goal,Push Notification,2024-10-14,True,True
8002548,120810,Savings Goal,Email,2023-12-09,False,False
8002549,105398,Savings Goal,Email,2023-09-13,False,False
8002550,108507,Loan Offer,Email,2023-12-07,False,False
8002551,111340,Savings Goal,SMS,2023-05-26,False,False
8002552,113261,Premium Upgrade,In-App Banner,2024-03-14,False,False
8002553,118813,Dormant Reactivation,Email,2023-11-02,False,False
8002554,125658,Cashback Boost,In-App Banner,2023-03-27,False,False
8002555,114777,Travel Card,SMS,2024-08-26,False,False
8002556,125536,Cashback Boost,Email,2024-07-08,False,False
8002557,116453,Loan Offer,Push Notification,2023-06-01,False,False
8002558,112934,Dormant Reactivation,Push Notification,2023-05-28,False,False
8002559,105008,Cashback Boost,Push Notification,2023-07-20,False,False
8002560,121372,Savings Goal,Push Notification,2024-08-19,True,False
8002561,108973,Loan Offer,Email,2024-03-02,False,False
8002562,107608,Cashback Boost,Email,2023-05-17,False,False
8002563,105455,Loan Offer,In-App Banner,2023-12-05,False,True
8002564,111282,Dormant Reactivation,Email,2023-06-11,False,False
8002565,109575,Cashback Boost,Email,2023-08-01,False,False
8002566,116437,Dormant Reactivation,Email,2023-07-03,False,False
8002567,116096,Cashback Boost,Email,2023-08-01,False,False
8002568,117517,Cashback Boost,Push Notification,2024-07-31,False,False
8002569,120245,Dormant Reactivation,Push Notification,2024-03-26,False,False
8002570,109850,Savings Goal,Push Notification,2024-11-17,False,False
8002571,126949,Dormant Reactivation,In-App Banner,2024-10-23,False,False
8002572,114301,Travel Card,Push Notification,2023-12-29,False,False
8002573,125683,Loan Offer,Push Notification,2023-02-21,False,False
8002574,100083,Dormant Reactivation,Email,2023-04-19,False,False
8002575,119796,Cashback Boost,In-App Banner,2024-03-05,False,False
8002576,103710,Dormant Reactivation,Push Notification,2023-02-02,False,False
8002577,120242,Cashback Boost,Email,2024-06-06,False,False
8002578,110730,Premium Upgrade,Email,2024-12-12,False,False
8002579,121425,Savings Goal,SMS,2023-09-06,False,False
8002580,105282,Savings Goal,SMS,2023-09-09,False,False
8002581,127132,Travel Card,Email,2024-08-11,False,False
8002582,125776,Premium Upgrade,In-App Banner,2024-06-05,False,False
8002583,129040,Cashback Boost,Push Notification,2023-08-23,False,False
8002584,128543,Travel Card,In-App Banner,2024-03-24,False,False
8002585,109111,Cashback Boost,Push Notification,2024-12-01,False,False
8002586,105306,Travel Card,Email,2024-07-01,False,False
8002587,112619,Travel Card,Email,2024-05-30,False,False
8002588,123537,Cashback Boost,Email,2023-08-18,False,False
8002589,121179,Dormant Reactivation,SMS,2023-03-17,False,False
8002590,112549,Savings Goal,Email,2023-08-09,False,False
8002591,105306,Cashback Boost,Push Notification,2024-11-01,False,False
8002592,109611,Premium Upgrade,Email,2024-11-23,False,False
8002593,110051,Premium Upgrade,Email,2023-11-16,False,False
8002594,105814,Travel Card,SMS,2023-03-07,False,False
8002595,120154,Premium Upgrade,Email,2023-09-17,False,False
8002596,122022,Cashback Boost,Email,2024-04-30,False,False
8002597,104840,Premium Upgrade,In-App Banner,2023-07-09,False,False
8002598,110597,Cashback Boost,Email,2023-10-10,False,False
8002599,100392,Premium Upgrade,Email,2023-09-04,False,False
8002600,115556,Cashback Boost,Push Notification,2023-02-05,False,False
8002601,117591,Dormant Reactivation,Email,2023-12-13,False,False
8002602,113204,Savings Goal,SMS,2024-06-24,False,False
8002603,113640,Premium Upgrade,Email,2023-02-27,False,False
8002604,116939,Premium Upgrade,SMS,2024-08-26,False,False
8002605,113762,Cashback Boost,Email,2024-07-10,False,False
8002606,113987,Savings Goal,Push Notification,2023-09-28,False,False
8002607,123510,Travel Card,Push Notification,2024-07-23,False,False
8002608,124858,Cashback Boost,Push Notification,2024-10-12,True,False
8002609,128662,Dormant Reactivation,Email,2023-05-26,False,True
8002610,101608,Savings Goal,Push Notification,2023-06-28,False,False
8002611,116543,Travel Card,Email,2024-05-24,False,False
8002612,102793,Dormant Reactivation,Push Notification,2024-10-17,False,False
8002613,116172,Dormant Reactivation,Push Notification,2024-09-17,False,False
8002614,113591,Savings Goal,In-App Banner,2023-01-31,False,False
8002615,122954,Cashback Boost,Email,2024-07-19,False,False
8002616,100458,Travel Card,Push Notification,2024-05-02,True,False
8002617,128078,Savings Goal,Email,2023-09-29,False,False
8002618,128044,Loan Offer,In-App Banner,2023-12-19,False,False
8002619,101529,Dormant Reactivation,Push Notification,2024-05-28,False,False
8002620,112617,Savings Goal,Push Notification,2023-10-12,True,False
8002621,112788,Savings Goal,Push Notification,2024-08-30,False,False
8002622,113051,Premium Upgrade,In-App Banner,2023-02-27,False,False
8002623,116144,Loan Offer,In-App Banner,2024-12-02,False,False
8002624,115606,Premium Upgrade,SMS,2024-03-13,False,False
8002625,122204,Cashback Boost,Push Notification,2023-08-23,False,False
8002626,116301,Cashback Boost,In-App Banner,2023-12-29,False,False
8002627,118307,Premium Upgrade,Email,2023-11-17,True,False
8002628,113521,Travel Card,Email,2023-11-05,False,False
8002629,118670,Premium Upgrade,Push Notification,2023-11-07,False,False
8002630,900381,Dormant Reactivation,Push Notification,2024-08-04,False,False
8002631,102083,Cashback Boost,Push Notification,2024-04-09,False,False
8002632,102401,Loan Offer,Push Notification,2024-10-28,False,False
8002633,129132,Premium Upgrade,SMS,2024-12-30,False,False
8002634,127341,Cashback Boost,SMS,2024-03-14,False,False
8002635,112278,Travel Card,Push Notification,2024-06-17,True,False
8002636,123117,Savings Goal,In-App Banner,2024-06-08,False,False
8002637,119493,Dormant Reactivation,Push Notification,2023-11-22,False,False
8002638,101598,Cashback Boost,Email,2023-02-25,False,False
8002639,119108,Premium Upgrade,Email,2024-08-24,False,False
8002640,126524,Dormant Reactivation,Email,2023-08-19,True,False
8002641,109898,Cashback Boost,Email,2024-09-02,False,False
8002642,102517,Savings Goal,Email,2023-11-26,False,False
8002643,128868,Cashback Boost,Push Notification,2023-04-27,False,False
8002644,128426,Savings Goal,Email,2023-10-31,False,False
8002645,125397,Cashback Boost,Push Notification,2024-11-03,False,False
8002646,106789,Travel Card,SMS,2023-03-19,False,False
8002647,104422,Travel Card,In-App Banner,2023-01-23,True,False
8002648,129252,Cashback Boost,Email,2023-08-18,False,False
8002649,100941,Cashback Boost,SMS,2024-07-10,False,False
8002650,102676,Savings Goal,Email,2023-03-10,False,False
8002651,114593,Savings Goal,In-App Banner,2024-07-19,False,False
8002652,125339,Savings Goal,Push Notification,2023-06-04,False,False
8002653,102333,Cashback Boost,Email,2024-10-16,False,False
8002654,119216,Cashback Boost,Email,2023-12-07,False,False
8002655,128264,Dormant Reactivation,Email,2024-06-14,False,False
8002656,122237,Loan Offer,Push Notification,2023-05-11,True,False
8002657,124403,Cashback Boost,In-App Banner,2023-02-13,True,False
8002658,102075,Cashback Boost,Push Notification,2024-07-27,True,True
8002659,129025,Cashback Boost,Push Notification,2024-02-18,False,False
8002660,900476,Cashback Boost,Email,2023-07-04,False,False
8002661,109921,Travel Card,Email,2023-08-03,False,False
8002662,125169,Travel Card,Email,2024-08-06,False,False
8002663,112348,Loan Offer,In-App Banner,2023-10-22,False,False
8002664,119650,Loan Offer,Email,2024-11-16,False,False
8002665,109463,Cashback Boost,Email,2024-01-22,False,False
8002666,109432,Dormant Reactivation,Email,2024-06-17,False,False
8002667,121139,Savings Goal,In-App Banner,2024-07-19,False,False
8002668,125002,Cashback Boost,In-App Banner,2024-07-06,False,False
8002669,126529,Travel Card,Email,2023-01-24,False,False
8002670,129971,Loan Offer,Email,2023-12-24,False,False
8002671,120235,Dormant Reactivation,Email,2023-11-21,False,False
8002672,100205,Travel Card,Email,2023-05-07,False,False
8002673,113807,Travel Card,Email,2023-09-06,False,False
8002674,101057,Travel Card,In-App Banner,2024-11-05,False,False
8002675,104896,Travel Card,SMS,2023-05-15,False,False
8002676,122415,Travel Card,Push Notification,2024-01-26,False,False
8002677,118541,Cashback Boost,Email,2024-04-27,False,False
8002678,106766,Savings Goal,SMS,2024-11-04,False,False
8002679,125205,Premium Upgrade,Email,2023-02-05,False,False
8002680,128770,Savings Goal,Push Notification,2023-09-06,False,False
8002681,121733,Travel Card,Push Notification,2024-08-30,False,False
8002682,108953,Savings Goal,Email,2024-03-07,False,False
8002683,103396,Dormant Reactivation,Email,2023-08-27,False,False
8002684,122315,Premium Upgrade,Push Notification,2023-04-26,False,False
8002685,124357,Travel Card,Email,2023-03-03,False,False
8002686,117446,Travel Card,Push Notification,2023-06-02,False,False
8002687,103493,Premium Upgrade,Push Notification,2024-11-27,False,False
8002688,105437,Cashback Boost,In-App Banner,2024-06-20,False,False
8002689,121778,Cashback Boost,Push Notification,2023-03-24,False,False
8002690,128108,Cashback Boost,Push Notification,2024-09-11,False,False
8002691,109044,Cashback Boost,Email,2023-06-29,False,False
8002692,123870,Cashback Boost,Email,2024-01-20,False,False
8002693,108564,Savings Goal,Email,2023-10-03,False,False
8002694,100549,Travel Card,Push Notification,2024-06-12,False,False
8002695,126555,Loan Offer,Email,2024-12-02,False,False
8002696,102633,Cashback Boost,Email,2023-04-30,False,False
8002697,107730,Cashback Boost,Email,2024-03-29,False,False
8002698,125489,Loan Offer,Email,2023-11-01,False,False
8002699,900140,Loan Offer,Email,2023-03-26,False,False
8002700,112157,Premium Upgrade,Email,2023-12-16,False,False
8002701,117493,Loan Offer,Email,2023-12-14,False,False
8002702,105471,Cashback Boost,Email,2023-01-08,False,False
8002703,101818,Savings Goal,Push Notification,2024-11-03,True,True
8002704,123616,Cashback Boost,Push Notification,2024-09-04,True,False
8002705,125776,Premium Upgrade,Email,2024-07-04,False,False
8002706,115656,Savings Goal,In-App Banner,2023-02-27,False,False
8002707,118769,Cashback Boost,Email,2024-02-04,True,False
8002708,125833,Premium Upgrade,Email,2024-12-12,False,False
8002709,120521,Cashback Boost,Push Notification,2023-06-19,False,False
8002710,102850,Travel Card,Email,2024-01-03,False,False
8002711,110236,Savings Goal,Email,2024-05-29,False,False
8002712,120777,Cashback Boost,Push Notification,2023-07-01,False,True
8002713,127485,Cashback Boost,Push Notification,2023-02-03,True,False
8002714,128215,Cashback Boost,Email,2023-05-27,False,False
8002715,102381,Premium Upgrade,Email,2023-01-17,False,False
8002716,117052,Premium Upgrade,Push Notification,2023-02-24,False,False
8002717,119890,Savings Goal,SMS,2023-05-28,False,False
8002718,121523,Loan Offer,Push Notification,2024-08-04,False,False
8002719,126763,Cashback Boost,Email,2023-05-08,False,False
8002720,127549,Loan Offer,In-App Banner,2024-11-22,False,False
8002721,129333,Dormant Reactivation,Email,2023-05-03,False,False
8002722,102454,Dormant Reactivation,Push Notification,2023-06-02,False,False
8002723,111438,Savings Goal,In-App Banner,2024-12-12,False,False
8002724,101113,Cashback Boost,Push Notification,2023-03-11,False,False
8002725,128317,Travel Card,Push Notification,2024-08-05,False,False
8002726,114533,Premium Upgrade,Push Notification,2023-06-23,False,False
8002727,115099,Travel Card,Email,2024-07-29,True,False
8002728,122501,Premium Upgrade,SMS,2023-02-13,False,False
8002729,122454,Travel Card,Email,2024-05-13,False,False
8002730,108804,Loan Offer,Email,2024-09-23,False,False
8002731,101655,Savings Goal,Email,2024-12-29,False,False
8002732,104181,Cashback Boost,Push Notification,2023-06-08,False,False
8002733,110401,Savings Goal,Email,2024-06-29,False,False
8002734,127255,Travel Card,Email,2023-02-10,False,False
8002735,120920,Cashback Boost,Push Notification,2023-06-16,True,False
8002736,114004,Cashback Boost,In-App Banner,2024-08-10,False,False
8002737,120621,Loan Offer,Push Notification,2024-04-08,True,False
8002738,123652,Loan Offer,Push Notification,2023-08-14,False,False
8002739,128739,Savings Goal,Email,2024-04-30,False,False
8002740,109721,Savings Goal,In-App Banner,2024-06-28,False,False
8002741,110256,Savings Goal,SMS,2024-07-07,False,False
8002742,111271,Loan Offer,Email,2023-12-18,False,False
8002743,119486,Savings Goal,Email,2024-03-07,False,False
8002744,117429,Loan Offer,In-App Banner,2023-08-05,False,False
8002745,111173,Travel Card,Push Notification,2023-05-14,True,False
8002746,106452,Cashback Boost,Email,2024-10-13,False,False
8002747,109011,Savings Goal,SMS,2024-03-17,False,False
8002748,100164,Savings Goal,Email,2023-04-25,True,False
8002749,123028,Savings Goal,Email,2023-06-29,False,False
8002750,122123,Dormant Reactivation,Push Notification,2024-02-07,False,False
8002751,109344,Travel Card,Push Notification,2023-07-22,False,False
8002752,121283,Loan Offer,Push Notification,2024-03-08,False,False
8002753,107995,Savings Goal,Email,2024-01-05,True,False
8002754,128939,Loan Offer,Email,2023-02-09,False,False
8002755,105264,Travel Card,Push Notification,2024-08-03,False,False
8002756,108327,Travel Card,SMS,2023-11-16,False,False
8002757,112253,Loan Offer,Email,2024-06-13,True,True
8002758,102415,Dormant Reactivation,Push Notification,2023-12-25,False,False
8002759,115539,Savings Goal,In-App Banner,2023-12-08,False,False
8002760,101203,Cashback Boost,Email,2023-08-01,False,False
8002761,114055,Loan Offer,Email,2024-08-01,False,False
8002762,100968,Travel Card,Push Notification,2023-09-13,False,False
8002763,126335,Dormant Reactivation,Email,2024-10-01,False,False
8002764,102366,Premium Upgrade,In-App Banner,2024-11-29,False,False
8002765,113931,Cashback Boost,In-App Banner,2023-03-05,False,False
8002766,110808,Loan Offer,Email,2024-06-28,False,False
8002767,101204,Cashback Boost,Email,2024-08-06,False,False
8002768,100799,Savings Goal,Email,2023-03-07,True,False
8002769,117034,Premium Upgrade,Email,2024-04-13,False,False
8002770,120064,Premium Upgrade,Email,2024-02-16,True,False
8002771,100370,Loan Offer,Email,2023-11-20,False,False
8002772,122439,Savings Goal,Email,2024-06-01,False,False
8002773,120036,Premium Upgrade,Email,2023-06-30,False,False
8002774,123686,Travel Card,Email,2024-06-08,False,False
8002775,103165,Cashback Boost,In-App Banner,2023-01-25,False,False
8002776,108616,Cashback Boost,Email,2023-10-19,False,False
8002777,129485,Cashback Boost,In-App Banner,2024-10-08,False,False
8002778,126470,Travel Card,Push Notification,2024-02-05,False,False
8002779,110118,Cashback Boost,Email,2023-02-12,False,False
8002780,120498,Loan Offer,Push Notification,2023-02-17,False,False
8002781,108627,Dormant Reactivation,In-App Banner,2024-07-02,True,False
8002782,129855,Travel Card,Push Notification,2024-07-29,False,False
