ticket_id,customer_id,ticket_date,issue_type,priority,resolution_status,satisfaction_score
7004177,115611,2023-02-03,Account Access,Medium,Resolved,5.0
7004178,114482,2023-02-14,Account Access,Critical,Resolved,4.0
7004179,107542,2023-11-11,Account Access,Medium,Resolved,5.0
7004180,111262,2023-08-17,Account Access,Medium,Resolved,4.0
7004181,129426,2024-09-16,Account Access,Medium,Resolved,3.0
7004182,106539,2024-04-06,Account Access,Medium,Resolved,
7004183,120082,2023-07-28,Account Access,Medium,Resolved,4.0
7004184,105144,2024-09-27,Account Access,High,Resolved,4.0
7004185,108702,2024-09-30,Loan Question,High,Resolved,4.0
7004186,125617,2024-01-12,Account Access,High,Resolved,4.0
7004187,116331,2024-06-24,KYC Delay,Medium,Escalated,3.0
7004188,108965,2023-03-27,Failed Payment,Critical,Resolved,5.0
7004189,118989,2023-07-03,Card Blocked,Medium,Resolved,5.0
7004190,129706,2024-01-05,Card Blocked,Medium,Unresolved,3.0
7004191,118896,2023-09-27,Card Blocked,Low,Resolved,3.0
7004192,114657,2023-02-20,Fraud Concern,Critical,Resolved,5.0
7004193,116939,2023-05-12,Card Blocked,Medium,Resolved,5.0
7004194,112024,2024-11-02,Card Blocked,Medium,Resolved,4.0
7004195,128864,2023-01-25,Account Access,Medium,Escalated,3.0
7004196,102228,2023-10-11,Failed Payment,Medium,Escalated,2.0
7004197,119882,2024-05-30,General,High,Resolved,4.0
7004198,126467,2024-08-04,Account Access,Low,Resolved,3.0
7004199,111387,2024-12-11,General,Medium,Resolved,4.0
7004200,126679,2023-10-09,Loan Question,Medium,Resolved,2.0
7004201,109151,2023-08-24,Failed Payment,Medium,Resolved,
7004202,109268,2024-03-28,Card Blocked,Low,Resolved,3.0
7004203,126144,2023-10-24,Loan Question,Low,Resolved,2.0
7004204,120031,2023-11-15,General,Medium,Escalated,3.0
7004205,124344,2023-08-30,Account Access,Critical,Resolved,3.0
7004206,127966,2023-03-18,Failed Payment,Medium,Resolved,4.0
7004207,115129,2023-01-22,Account Access,Medium,Escalated,2.0
7004208,103607,2023-09-07,Account Access,High,Unresolved,2.0
7004209,106022,2024-12-18,Loan Question,Medium,Resolved,4.0
7004210,111443,2023-02-03,Failed Payment,Critical,Resolved,5.0
7004211,126716,2024-11-22,KYC Delay,Low,Resolved,2.0
7004212,124453,2023-02-09,Chargeback,High,Resolved,4.0
7004213,118269,2023-12-18,General,High,Escalated,
7004214,126400,2023-10-30,General,Critical,Resolved,4.0
7004215,124262,2023-12-27,Failed Payment,Medium,Resolved,5.0
7004216,126471,2023-04-03,General,Medium,Unresolved,2.0
7004217,122749,2024-02-10,Loan Question,Medium,Resolved,3.0
7004218,115018,2023-07-06,KYC Delay,Medium,Resolved,3.0
7004219,106688,2024-02-14,Loan Question,High,Resolved,4.0
7004220,115399,2024-03-14,Loan Question,Medium,Resolved,4.0
7004221,115387,2023-09-20,Failed Payment,Medium,Resolved,
7004222,113459,2023-03-25,KYC Delay,High,Escalated,3.0
7004223,102433,2023-10-03,Fraud Concern,Critical,Unresolved,2.0
7004224,102714,2023-09-28,Failed Payment,High,Escalated,2.0
7004225,114172,2023-11-13,Card Blocked,Critical,Resolved,5.0
7004226,101448,2024-02-20,KYC Delay,Medium,Resolved,5.0
7004227,127120,2024-04-14,Account Access,Medium,Unresolved,3.0
7004228,118960,2024-06-09,Failed Payment,High,Resolved,4.0
7004229,111595,2024-04-02,Card Blocked,Medium,Resolved,5.0
7004230,100333,2024-05-23,Account Access,Medium,Resolved,5.0
7004231,119877,2024-06-16,Failed Payment,High,Unresolved,1.0
7004232,103457,2024-01-13,Account Access,Medium,Resolved,4.0
7004233,122056,2024-09-16,Failed Payment,Critical,Escalated,1.0
7004234,112837,2024-01-30,Chargeback,High,Unresolved,2.0
7004235,121542,2023-07-20,Loan Question,Medium,Escalated,4.0
7004236,108219,2023-05-27,Account Access,Low,Unresolved,2.0
7004237,108857,2024-12-19,Chargeback,Critical,Resolved,3.0
7004238,101980,2023-07-02,Account Access,High,Resolved,4.0
7004239,900198,2024-01-16,KYC Delay,Medium,Resolved,5.0
7004240,122537,2023-06-29,KYC Delay,Low,Resolved,5.0
7004241,120527,2024-06-26,General,Medium,Resolved,5.0
7004242,113834,2023-11-06,Account Access,High,Unresolved,2.0
7004243,126648,2023-10-09,General,High,Unresolved,2.0
7004244,108333,2024-04-14,KYC Delay,Medium,Resolved,4.0
7004245,114092,2023-08-13,General,Low,Resolved,4.0
7004246,109906,2023-04-19,Account Access,High,Resolved,4.0
7004247,107333,2024-05-16,Failed Payment,High,Escalated,3.0
7004248,120336,2024-05-03,Failed Payment,High,Resolved,3.0
7004249,116070,2024-09-13,Loan Question,Low,Unresolved,2.0
7004250,120720,2024-11-18,Chargeback,High,Resolved,3.0
7004251,900119,2023-12-21,Account Access,Low,Unresolved,2.0
7004252,118095,2023-07-11,Account Access,Low,Escalated,4.0
7004253,100548,2024-09-28,Fraud Concern,Medium,Resolved,4.0
7004254,113682,2024-09-14,Account Access,Low,Unresolved,1.0
7004255,106131,2023-04-19,General,Medium,Resolved,5.0
7004256,115444,2024-01-02,KYC Delay,High,Resolved,5.0
7004257,100597,2023-02-18,Card Blocked,Medium,Resolved,4.0
7004258,108285,2024-08-30,General,Low,Unresolved,1.0
7004259,107487,2023-04-13,Fraud Concern,Medium,Resolved,5.0
7004260,129331,2024-07-09,Loan Question,High,Unresolved,2.0
7004261,125747,2023-04-27,General,Medium,Resolved,4.0
7004262,123424,2024-01-28,Account Access,Medium,Resolved,4.0
7004263,106387,2024-10-14,Failed Payment,Critical,Resolved,4.0
7004264,104276,2024-02-12,Account Access,Low,Resolved,5.0
7004265,110147,2023-02-22,Chargeback,Critical,Unresolved,1.0
7004266,124201,2024-07-05,Account Access,High,Resolved,4.0
7004267,117898,2024-09-29,Failed Payment,Medium,Resolved,4.0
7004268,102609,2024-11-30,KYC Delay,Low,Resolved,3.0
7004269,127291,2023-04-08,Fraud Concern,High,Unresolved,2.0
7004270,107135,2023-11-11,Failed Payment,Medium,Resolved,5.0
7004271,115492,2023-09-04,Card Blocked,Medium,Resolved,3.0
7004272,119904,2023-03-30,General,Medium,Escalated,4.0
7004273,112550,2024-08-31,Account Access,Medium,Resolved,5.0
7004274,124304,2024-08-05,Account Access,High,Resolved,5.0
7004275,112183,2023-07-28,Account Access,Low,Resolved,3.0
7004276,113546,2024-10-20,General,Low,Resolved,5.0
7004277,105220,2024-10-17,Failed Payment,High,Resolved,
7004278,122002,2023-01-26,Failed Payment,High,Resolved,5.0
7004279,103406,2023-02-14,Failed Payment,High,Resolved,4.0
7004280,101295,2023-03-01,Account Access,Low,Unresolved,
7004281,900367,2023-01-20,Chargeback,Medium,Resolved,5.0
7004282,100184,2024-01-30,General,Medium,Resolved,4.0
7004283,101876,2023-10-11,Account Access,Medium,Unresolved,2.0
7004284,101385,2023-09-04,Loan Question,Medium,Resolved,5.0
7004285,113937,2023-06-15,Failed Payment,High,Resolved,4.0
7004286,110710,2023-12-27,Failed Payment,Medium,Escalated,1.0
7004287,119509,2023-06-22,Failed Payment,Critical,Resolved,4.0
7004288,129714,2023-07-19,Card Blocked,Low,Resolved,4.0
7004289,109647,2023-09-30,KYC Delay,Low,Resolved,
7004290,126418,2023-08-07,Account Access,Low,Resolved,
7004291,120773,2024-01-21,General,High,Resolved,4.0
7004292,111889,2023-05-13,General,Medium,Resolved,4.0
7004293,101505,2023-09-02,Loan Question,Medium,Escalated,3.0
7004294,128741,2024-10-29,Loan Question,Low,Resolved,5.0
7004295,117425,2023-07-23,Chargeback,Critical,Resolved,4.0
7004296,121817,2024-05-29,Failed Payment,High,Resolved,3.0
7004297,118111,2023-06-09,Card Blocked,Medium,Resolved,
7004298,129906,2023-10-11,Card Blocked,Low,Escalated,3.0
7004299,121554,2023-09-14,General,Medium,Resolved,4.0
7004300,127891,2024-04-05,KYC Delay,Low,Escalated,1.0
7004301,129370,2023-07-20,Loan Question,Medium,Resolved,2.0
7004302,121975,2023-09-05,Failed Payment,High,Resolved,4.0
7004303,100096,2023-12-23,Account Access,High,Resolved,4.0
7004304,104288,2024-07-13,Loan Question,Medium,Resolved,
7004305,113571,2024-03-21,General,Low,Resolved,4.0
7004306,114537,2024-08-24,Failed Payment,High,Resolved,4.0
7004307,128867,2024-08-08,General,Medium,Resolved,5.0
7004308,105603,2024-12-18,Fraud Concern,Medium,Resolved,5.0
7004309,125297,2024-05-12,Account Access,Medium,Resolved,
7004310,124554,2024-02-29,Failed Payment,Medium,Resolved,4.0
7004311,120156,2024-11-02,Card Blocked,Medium,Resolved,5.0
7004312,102747,2023-10-22,Failed Payment,Medium,Resolved,5.0
7004313,117140,2024-02-13,Account Access,Low,Resolved,4.0
7004314,109931,2023-09-03,General,High,Unresolved,2.0
7004315,101724,2024-05-22,General,Medium,Resolved,5.0
7004316,101114,2024-12-09,Card Blocked,High,Resolved,5.0
7004317,105938,2024-06-28,Card Blocked,Medium,Resolved,5.0
7004318,102681,2024-11-01,Card Blocked,Medium,Resolved,2.0
7004319,122208,2023-12-20,Failed Payment,High,Unresolved,1.0
7004320,127683,2024-12-15,General,Medium,Escalated,4.0
7004321,126753,2023-08-10,General,Low,Unresolved,1.0
7004322,121777,2023-09-08,General,Low,Resolved,3.0
7004323,106222,2024-05-12,Chargeback,Medium,Resolved,4.0
7004324,114437,2024-09-08,Loan Question,Low,Resolved,4.0
7004325,115525,2023-10-22,Failed Payment,High,Resolved,4.0
7004326,112136,2024-03-30,KYC Delay,Low,Unresolved,1.0
7004327,126984,2023-08-17,Loan Question,Medium,Resolved,5.0
7004328,115106,2023-09-13,Account Access,Medium,Resolved,4.0
7004329,129871,2023-03-27,General,Low,Resolved,5.0
7004330,109979,2024-07-20,General,Medium,Resolved,5.0
7004331,103263,2023-05-14,Loan Question,Medium,Escalated,2.0
7004332,115847,2023-01-13,Account Access,Low,Resolved,3.0
7004333,106274,2024-07-29,Fraud Concern,Medium,Resolved,5.0
7004334,118981,2023-11-05,Card Blocked,Low,Resolved,3.0
7004335,127423,2023-03-31,Loan Question,Critical,Resolved,4.0
7004336,122710,2023-02-06,General,High,Resolved,3.0
7004337,110542,2023-06-11,KYC Delay,High,Resolved,4.0
7004338,127244,2023-10-25,Failed Payment,Medium,Resolved,3.0
7004339,127343,2024-02-27,Loan Question,Low,Unresolved,1.0
7004340,900401,2023-01-07,General,Medium,Resolved,3.0
7004341,129551,2024-08-06,Account Access,High,Resolved,5.0
7004342,108695,2024-11-19,Loan Question,Medium,Resolved,
7004343,115495,2023-08-26,Loan Question,Medium,Escalated,2.0
7004344,111371,2023-09-08,Account Access,High,Resolved,5.0
7004345,100403,2024-12-27,Card Blocked,Medium,Resolved,4.0
7004346,101077,2023-02-14,General,Medium,Resolved,5.0
7004347,112552,2024-01-26,General,Low,Unresolved,2.0
7004348,101017,2024-03-08,Account Access,Medium,Unresolved,2.0
7004349,109126,2023-01-08,Account Access,Medium,Escalated,3.0
7004350,129416,2024-10-04,Chargeback,Medium,Resolved,
7004351,104056,2024-03-25,General,Medium,Unresolved,2.0
7004352,108517,2023-01-03,Loan Question,High,Resolved,4.0
7004353,109727,2023-03-02,Card Blocked,Medium,Unresolved,1.0
7004354,112475,2023-03-19,Failed Payment,High,Escalated,3.0
7004355,119601,2024-10-09,General,Medium,Unresolved,1.0
7004356,121602,2024-12-05,Failed Payment,Medium,Resolved,4.0
7004357,124864,2024-12-16,Fraud Concern,Medium,Resolved,3.0
7004358,114070,2024-03-21,Account Access,Low,Resolved,4.0
7004359,128408,2023-03-29,Account Access,Low,Resolved,4.0
7004360,112816,2023-12-14,Chargeback,Critical,Resolved,4.0
7004361,113447,2023-02-28,Failed Payment,Medium,Unresolved,2.0
7004362,108749,2023-11-09,Account Access,Medium,Resolved,5.0
7004363,104741,2024-05-22,Card Blocked,High,Unresolved,3.0
7004364,129578,2023-08-28,Chargeback,High,Resolved,3.0
7004365,125309,2024-01-31,Account Access,Medium,Resolved,
7004366,111908,2024-12-02,Failed Payment,High,Resolved,5.0
7004367,110807,2023-07-18,Failed Payment,Medium,Resolved,4.0
7004368,122160,2024-09-06,KYC Delay,Low,Resolved,
7004369,100290,2024-06-21,Failed Payment,Critical,Resolved,5.0
7004370,122626,2023-08-13,KYC Delay,Medium,Resolved,4.0
7004371,113747,2024-04-26,Account Access,Low,Unresolved,2.0
7004372,120287,2023-02-14,Failed Payment,High,Resolved,5.0
7004373,110895,2024-10-18,Account Access,Medium,Resolved,4.0
7004374,112813,2024-04-15,Card Blocked,Medium,Resolved,4.0
7004375,111955,2024-09-27,Loan Question,Low,Escalated,2.0
7004376,113010,2023-12-22,General,Low,Resolved,4.0
7004377,117643,2023-06-08,General,Medium,Resolved,4.0
7004378,112476,2024-07-08,General,Low,Resolved,4.0
7004379,128888,2023-09-09,General,Medium,Resolved,4.0
7004380,118076,2023-07-01,KYC Delay,Medium,Resolved,4.0
7004381,123726,2024-02-01,Failed Payment,High,Resolved,4.0
7004382,124135,2023-11-29,Chargeback,Critical,Resolved,
7004383,113575,2023-01-24,Loan Question,Medium,Resolved,4.0
7004384,105760,2023-02-26,Account Access,Medium,Escalated,3.0
7004385,102020,2023-06-09,General,Low,Resolved,4.0
7004386,107033,2024-07-30,Failed Payment,Medium,Unresolved,2.0
7004387,120419,2023-12-28,Account Access,Low,Unresolved,1.0
7004388,113826,2024-07-17,KYC Delay,Low,Unresolved,1.0
7004389,123860,2023-05-11,Fraud Concern,Medium,Resolved,4.0
7004390,106412,2024-06-13,General,High,Resolved,4.0
7004391,123585,2024-04-02,General,Low,Resolved,3.0
7004392,112884,2023-04-07,General,Medium,Unresolved,2.0
7004393,109965,2023-06-11,General,Medium,Resolved,4.0
7004394,112727,2024-08-11,Failed Payment,High,Unresolved,2.0
7004395,109164,2024-03-18,KYC Delay,Low,Escalated,1.0
7004396,109685,2024-01-15,Account Access,High,Unresolved,2.0
7004397,125646,2024-04-08,Card Blocked,Medium,Resolved,5.0
7004398,112375,2023-11-28,Account Access,Medium,Resolved,4.0
7004399,115290,2024-01-16,KYC Delay,Medium,Resolved,5.0
7004400,900409,2024-01-07,Failed Payment,High,Resolved,4.0
7004401,119229,2023-05-20,Card Blocked,Low,Resolved,4.0
7004402,127530,2024-06-29,General,High,Resolved,3.0
7004403,104525,2023-01-26,Fraud Concern,High,Resolved,5.0
7004404,105317,2023-12-15,Card Blocked,Low,Resolved,5.0
7004405,125487,2024-08-25,Loan Question,Medium,Resolved,5.0
7004406,126667,2023-11-23,KYC Delay,Medium,Resolved,4.0
7004407,126945,2024-06-30,Card Blocked,Critical,Resolved,3.0
7004408,108200,2024-03-09,Chargeback,High,Unresolved,
7004409,111082,2023-08-16,Account Access,Medium,Escalated,4.0
7004410,115423,2023-03-07,Loan Question,Medium,Resolved,
7004411,126389,2023-10-22,KYC Delay,High,Resolved,4.0
7004412,120146,2024-05-21,Loan Question,High,Unresolved,2.0
7004413,119399,2024-12-20,Fraud Concern,High,Resolved,
7004414,100246,2023-08-26,Card Blocked,Low,Resolved,5.0
7004415,101987,2023-06-20,Fraud Concern,Medium,Resolved,4.0
7004416,125478,2023-07-24,KYC Delay,Low,Resolved,5.0
7004417,109737,2023-11-23,Account Access,Medium,Resolved,3.0
7004418,128226,2024-09-02,General,Low,Resolved,4.0
7004419,129848,2023-05-29,Account Access,Low,Unresolved,1.0
7004420,103501,2024-03-07,Chargeback,High,Resolved,4.0
7004421,109737,2023-05-25,General,High,Resolved,4.0
7004422,125868,2024-01-17,Loan Question,Medium,Unresolved,2.0
7004423,109447,2024-02-07,Loan Question,High,Resolved,3.0
7004424,116264,2024-10-04,General,High,Escalated,2.0
7004425,110779,2023-04-13,General,Low,Resolved,4.0
7004426,115784,2024-01-13,Failed Payment,High,Resolved,5.0
7004427,125493,2023-10-01,Failed Payment,High,Resolved,4.0
7004428,107343,2024-05-18,Loan Question,Medium,Resolved,
7004429,103647,2024-05-24,Account Access,Medium,Resolved,5.0
7004430,115645,2023-04-04,Account Access,Medium,Resolved,3.0
7004431,108110,2024-07-17,Failed Payment,Medium,Resolved,4.0
7004432,106403,2024-04-20,Chargeback,Critical,Resolved,5.0
7004433,124434,2023-10-07,KYC Delay,Critical,Resolved,5.0
7004434,121018,2024-03-29,Failed Payment,Medium,Resolved,3.0
7004435,127061,2024-09-07,General,Medium,Unresolved,2.0
7004436,114998,2024-02-20,Chargeback,High,Resolved,4.0
7004437,128476,2024-06-03,Account Access,Medium,Resolved,4.0
7004438,119503,2024-04-01,General,Medium,Escalated,3.0
7004439,115495,2023-06-16,Failed Payment,High,Escalated,2.0
7004440,128023,2023-05-01,KYC Delay,Medium,Resolved,5.0
7004441,900461,2023-09-21,Chargeback,High,Unresolved,
7004442,118524,2024-02-16,General,Medium,Resolved,4.0
7004443,111286,2024-03-15,Failed Payment,Medium,Resolved,5.0
7004444,128245,2024-05-19,Failed Payment,Critical,Resolved,4.0
7004445,113428,2023-05-25,Account Access,Medium,Resolved,5.0
7004446,118690,2024-02-22,Failed Payment,High,Resolved,4.0
7004447,115045,2024-11-28,Failed Payment,High,Escalated,3.0
7004448,106125,2023-01-31,Account Access,High,Unresolved,1.0
7004449,109194,2024-07-28,Failed Payment,High,Escalated,
7004450,103672,2024-05-31,General,Low,Unresolved,1.0
7004451,102141,2024-07-30,KYC Delay,Medium,Resolved,5.0
7004452,110123,2023-02-02,Failed Payment,High,Resolved,4.0
7004453,900092,2024-11-22,Card Blocked,High,Unresolved,2.0
7004454,114984,2023-07-06,General,Medium,Resolved,5.0
7004455,102679,2023-04-24,Account Access,Medium,Escalated,
7004456,118556,2023-01-20,Chargeback,Medium,Resolved,5.0
7004457,129415,2024-06-14,KYC Delay,Medium,Resolved,5.0
7004458,118085,2023-07-18,Loan Question,Low,Resolved,5.0
7004459,123562,2023-10-10,Card Blocked,Medium,Resolved,3.0
7004460,113517,2024-11-26,Card Blocked,Medium,Resolved,4.0
7004461,117339,2024-12-03,Loan Question,Medium,Resolved,3.0
7004462,104984,2023-01-12,Card Blocked,Critical,Resolved,4.0
7004463,111298,2023-02-18,General,Medium,Resolved,3.0
7004464,112948,2023-07-10,Fraud Concern,Medium,Escalated,2.0
7004465,112661,2024-12-03,Loan Question,Medium,Resolved,
7004466,124708,2024-12-18,KYC Delay,Medium,Resolved,
7004467,112163,2023-11-29,Account Access,High,Resolved,3.0
7004468,129887,2024-12-11,Fraud Concern,High,Unresolved,2.0
7004469,106730,2024-11-17,Card Blocked,Medium,Resolved,5.0
7004470,127600,2023-05-04,Failed Payment,Critical,Unresolved,2.0
7004471,104039,2024-06-21,Card Blocked,Medium,Resolved,3.0
7004472,107399,2023-09-17,Account Access,Medium,Resolved,4.0
7004473,110566,2024-07-23,Fraud Concern,Medium,Resolved,3.0
7004474,114437,2024-11-05,Failed Payment,Medium,Resolved,5.0
7004475,900197,2023-03-15,Failed Payment,High,Resolved,
7004476,114937,2024-03-03,Account Access,High,Resolved,3.0
7004477,124934,2023-09-11,Card Blocked,Low,Resolved,3.0
7004478,120996,2023-04-04,Account Access,Medium,Escalated,4.0
7004479,103042,2024-06-02,Loan Question,Low,Resolved,4.0
7004480,111045,2024-01-30,KYC Delay,High,Escalated,4.0
7004481,127912,2023-07-08,General,Low,Resolved,4.0
7004482,123102,2023-12-17,Card Blocked,Critical,Resolved,5.0
7004483,115778,2023-04-29,KYC Delay,Medium,Resolved,5.0
7004484,108860,2024-06-24,Failed Payment,Medium,Resolved,4.0
7004485,122275,2023-11-14,Card Blocked,Medium,Resolved,5.0
7004486,124101,2023-12-07,Chargeback,Medium,Resolved,5.0
7004487,108230,2023-08-09,Card Blocked,Low,Escalated,3.0
7004488,102779,2023-05-21,General,Medium,Unresolved,3.0
7004489,116666,2023-09-12,Loan Question,Medium,Resolved,4.0
7004490,112449,2024-11-05,KYC Delay,Low,Resolved,4.0
7004491,100017,2024-01-16,Account Access,Low,Resolved,4.0
7004492,125822,2023-05-21,Card Blocked,Medium,Resolved,3.0
7004493,118416,2023-03-21,Failed Payment,Critical,Resolved,3.0
7004494,122290,2024-12-12,Loan Question,Low,Escalated,2.0
7004495,117277,2023-10-04,Failed Payment,High,Resolved,5.0
7004496,105991,2024-09-21,Account Access,Medium,Resolved,4.0
7004497,124021,2024-02-21,Loan Question,Medium,Resolved,
7004498,103907,2023-10-20,Card Blocked,Low,Resolved,3.0
7004499,111930,2024-06-21,Account Access,Critical,Resolved,4.0
7004500,111582,2024-03-20,Account Access,Medium,Resolved,
7004501,123780,2024-01-29,Loan Question,High,Unresolved,1.0
7004502,116264,2023-02-07,General,Low,Escalated,3.0
7004503,126688,2023-11-03,Loan Question,High,Resolved,5.0
7004504,105231,2024-05-20,General,High,Resolved,4.0
7004505,125815,2024-12-26,Failed Payment,High,Resolved,3.0
7004506,107259,2023-02-23,Card Blocked,Medium,Resolved,4.0
7004507,108266,2024-09-25,Account Access,Medium,Resolved,2.0
7004508,123380,2024-08-12,Fraud Concern,Medium,Unresolved,1.0
7004509,116967,2023-10-29,KYC Delay,Low,Resolved,5.0
7004510,120370,2024-05-03,Card Blocked,Medium,Resolved,3.0
7004511,115721,2023-05-31,Fraud Concern,High,Resolved,4.0
7004512,120109,2023-12-13,Fraud Concern,Medium,Resolved,4.0
7004513,107848,2023-11-13,Account Access,Low,Resolved,
7004514,117938,2024-01-11,KYC Delay,High,Resolved,2.0
7004515,116942,2024-03-16,Account Access,Medium,Resolved,3.0
7004516,103457,2024-04-28,Chargeback,High,Resolved,4.0
7004517,101164,2023-03-21,KYC Delay,Low,Resolved,5.0
7004518,126393,2024-12-22,Card Blocked,Low,Escalated,1.0
