loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status,start_date,default_flag
6002593,113586,Personal Loan,4989.19,16.42,Active,2024-03-22,False
6002594,124085,Personal Loan,25156.78,8.84,Active,2023-07-25,False
6002595,126067,Personal Loan,12462.25,12.66,Closed,2024-08-28,False
6002596,111000,Consumer Credit,9065.55,9.28,Closed,2023-04-26,False
6002597,129066,Personal Loan,3300.04,14.65,Active,2022-11-24,False
6002598,101905,Personal Loan,4883.14,7.73,Active,2024-09-24,False
6002599,114675,Personal Loan,22544.57,7.2,Closed,2022-07-17,False
6002600,101791,SMB Loan,24650.13,6.5,Active,2023-06-06,False
6002601,102686,Personal Loan,11174.98,12.57,Active,2023-07-25,False
6002602,109041,Personal Loan,7085.5,8.25,Active,2023-01-17,False
6002603,127447,Consumer Credit,11964.6,7.97,Active,2023-09-06,False
6002604,119786,Personal Loan,15307.14,14.58,Defaulted,2024-05-04,True
6002605,115153,Personal Loan,11227.83,5.29,Active,2023-11-28,False
6002606,102613,Personal Loan,8524.11,10.29,Active,2022-11-23,False
6002607,105610,Personal Loan,5790.51,11.63,Active,2022-12-18,False
6002608,113065,Personal Loan,25333.65,14.24,Closed,2022-12-08,False
6002609,109599,Overdraft Credit,28082.48,4.86,Closed,2024-04-09,False
6002610,126744,Consumer Credit,28179.41,6.73,Closed,2023-10-19,False
6002611,102062,Consumer Credit,15093.06,14.47,Active,2023-10-30,False
6002612,122176,Consumer Credit,23177.1,8.66,Active,2023-01-02,False
6002613,104807,Personal Loan,6475.36,8.81,Active,2024-02-04,False
6002614,119579,SMB Loan,8206.79,5.16,Closed,2023-02-22,False
6002615,119081,Overdraft Credit,11746.1,9.21,Active,2023-11-02,False
6002616,116129,Personal Loan,11028.58,5.67,Active,2023-04-11,False
6002617,115225,Overdraft Credit,9371.24,10.77,Active,2023-02-15,False
6002618,122515,Consumer Credit,10774.55,15.53,Active,2023-03-28,False
6002619,125738,Overdraft Credit,12206.25,13.91,Active,2022-07-06,False
6002620,116492,Personal Loan,9074.83,15.49,Active,2023-11-19,False
6002621,113244,SMB Loan,10919.86,11.34,Defaulted,2024-01-12,True
6002622,116015,SMB Loan,2742.01,15.36,Active,2023-05-14,False
6002623,122411,Personal Loan,14260.28,7.17,Active,2023-03-21,False
6002624,115170,Consumer Credit,2775.27,8.26,Active,2024-07-07,False
6002625,117069,Consumer Credit,25759.94,16.36,Active,2024-02-29,False
6002626,106838,Consumer Credit,4602.57,13.97,Closed,2024-05-20,False
6002627,119215,Overdraft Credit,10074.5,4.99,Closed,2022-12-08,False
6002628,103629,SMB Loan,9743.67,15.83,Active,2024-02-22,False
6002629,111191,Personal Loan,11643.31,9.02,Active,2023-01-30,False
6002630,117848,Personal Loan,5237.39,14.62,Closed,2023-10-10,False
6002631,122702,Overdraft Credit,6327.34,9.0,Active,2023-11-17,False
6002632,104638,Consumer Credit,4315.67,11.5,Closed,2023-10-21,False
6002633,101713,Consumer Credit,11071.93,12.34,Closed,2022-06-09,False
6002634,102612,SMB Loan,19386.32,10.67,Defaulted,2024-04-23,True
6002635,121521,Overdraft Credit,4569.93,9.36,Active,2023-12-18,False
6002636,103518,Consumer Credit,4991.84,11.05,Active,2023-05-07,False
6002637,106078,SMB Loan,20737.01,12.99,Active,2023-11-25,False
6002638,107305,Personal Loan,15486.66,10.11,Closed,2024-09-23,False
6002639,100013,SMB Loan,24992.7,13.45,Active,2023-04-14,False
6002640,129268,SMB Loan,7574.11,10.11,Active,2024-03-23,False
6002641,118286,Personal Loan,15539.12,12.28,Active,2023-04-01,False
6002642,116894,SMB Loan,21396.36,5.92,Closed,2024-01-24,False
6002643,108001,Personal Loan,11432.54,10.5,Closed,2022-10-21,False
6002644,113949,Consumer Credit,15102.59,6.04,Active,2023-02-20,False
6002645,129821,Personal Loan,8262.13,7.23,Closed,2023-07-16,False
6002646,108153,SMB Loan,11785.74,8.66,Active,2024-06-23,False
6002647,104478,Personal Loan,7207.44,4.98,Closed,2024-01-12,False
6002648,103059,Overdraft Credit,2371.39,7.82,Active,2022-11-29,False
6002649,116916,Consumer Credit,3938.57,12.33,Defaulted,2023-05-30,True
6002650,122702,SMB Loan,15524.31,13.81,Closed,2024-09-01,False
6002651,116429,Consumer Credit,2893.64,7.5,Closed,2024-01-10,False
6002652,121711,Consumer Credit,9654.59,15.71,Active,2022-10-02,False
6002653,122022,Consumer Credit,10254.28,15.82,Active,2023-03-13,False
6002654,121789,Personal Loan,15546.58,11.65,Active,2023-06-02,False
6002655,111269,Personal Loan,63377.95,11.6,Defaulted,2022-06-04,True
6002656,108747,Personal Loan,8538.65,15.6,Active,2024-09-29,False
6002657,120997,Personal Loan,57221.76,7.87,Defaulted,2024-02-20,True
6002658,114509,Personal Loan,18774.16,12.95,Active,2023-06-08,False
6002659,110149,Personal Loan,19650.22,13.87,Active,2023-01-20,False
6002660,119478,Personal Loan,24607.71,16.36,Active,2024-03-09,False
6002661,110070,Personal Loan,1966.2,14.16,Active,2024-04-23,False
6002662,122373,Personal Loan,21017.81,9.13,Active,2022-10-11,False
6002663,124337,Consumer Credit,8426.57,5.2,Active,2023-05-14,False
6002664,123770,Consumer Credit,16182.01,6.67,Active,2024-01-21,False
6002665,115814,Consumer Credit,13364.83,14.85,Active,2022-06-14,False
6002666,125775,Personal Loan,68259.06,6.16,Active,2022-11-17,False
6002667,115150,Consumer Credit,6467.45,8.27,Active,2024-05-19,False
6002668,110750,Consumer Credit,14535.63,5.16,Closed,2023-08-09,False
6002669,104638,Consumer Credit,2833.78,8.56,Active,2023-09-02,False
6002670,107284,Consumer Credit,11116.77,7.87,Active,2022-11-03,False
6002671,108748,SMB Loan,6766.96,5.17,Active,2024-06-25,False
6002672,108378,Personal Loan,9127.66,10.98,Active,2023-02-22,False
6002673,118026,Personal Loan,6766.71,9.66,Closed,2024-08-15,False
6002674,124692,Overdraft Credit,29340.68,15.56,Active,2022-12-23,False
6002675,104768,Personal Loan,73260.55,8.28,Active,2024-05-20,False
6002676,129343,Consumer Credit,33145.74,6.36,Active,2023-06-09,False
6002677,128519,Personal Loan,26872.36,13.79,Active,2023-02-17,False
6002678,121933,Personal Loan,10206.28,10.65,Closed,2023-12-11,False
6002679,111962,Personal Loan,6010.43,10.83,Active,2023-04-24,False
6002680,122113,Overdraft Credit,10949.31,10.67,Active,2022-08-17,False
6002681,102841,Consumer Credit,28919.21,10.86,Active,2023-02-14,False
6002682,101614,Consumer Credit,22684.1,12.04,Closed,2023-02-24,False
6002683,115807,Personal Loan,8080.06,15.61,Closed,2023-03-18,False
6002684,105968,Personal Loan,5005.44,10.41,Active,2023-03-17,False
6002685,118584,Personal Loan,18326.56,6.52,Defaulted,2024-04-02,True
6002686,101525,Consumer Credit,5629.52,9.13,Active,2024-08-16,False
6002687,103149,Consumer Credit,47900.64,10.02,Active,2023-07-15,False
6002688,104003,Consumer Credit,5548.81,6.0,Active,2022-08-20,False
6002689,116283,Personal Loan,3487.27,9.21,Active,2023-08-13,False
6002690,116991,Personal Loan,16634.41,8.93,Active,2023-01-06,False
6002691,107694,Personal Loan,12083.22,6.23,Active,2024-02-23,False
6002692,108205,Consumer Credit,20629.89,8.55,Active,2022-07-11,False
6002693,109587,SMB Loan,10585.99,9.88,Active,2023-11-26,False
6002694,128362,Consumer Credit,4583.67,4.89,Active,2022-11-01,False
6002695,129093,Personal Loan,4028.13,13.93,Active,2022-11-29,False
6002696,112770,Consumer Credit,2812.51,13.24,Closed,2023-11-18,False
6002697,128276,Personal Loan,12295.74,8.68,Closed,2023-11-01,False
6002698,101199,Consumer Credit,6395.59,11.04,Active,2023-10-14,False
6002699,103712,Consumer Credit,2866.05,5.02,Active,2023-01-15,False
6002700,129110,Consumer Credit,4979.53,15.67,Active,2023-06-18,False
6002701,112058,Personal Loan,9136.96,10.26,Defaulted,2023-12-24,True
6002702,120090,Personal Loan,19093.48,5.34,Active,2024-08-12,False
6002703,124158,Personal Loan,2417.99,10.46,Active,2024-05-13,False
6002704,116798,SMB Loan,27485.59,13.61,Active,2022-10-15,False
6002705,118510,Personal Loan,8048.9,8.84,Closed,2024-06-02,False
6002706,111978,Personal Loan,14335.39,10.98,Closed,2024-09-28,False
6002707,100407,Overdraft Credit,28710.48,15.94,Active,2023-11-03,False
6002708,106761,Consumer Credit,11527.68,8.19,Active,2024-08-17,False
6002709,118371,Consumer Credit,3929.94,6.56,Closed,2024-09-23,False
6002710,113536,Consumer Credit,10293.51,9.53,Active,2022-08-14,False
6002711,110441,Consumer Credit,17257.91,4.8,Defaulted,2023-03-16,True
6002712,106412,SMB Loan,6933.52,9.32,Closed,2023-10-06,False
6002713,111963,Personal Loan,11059.23,11.17,Closed,2023-05-29,False
6002714,114887,Personal Loan,13240.31,12.96,Active,2024-01-01,False
6002715,122073,Consumer Credit,20627.58,13.31,Active,2023-02-10,False
6002716,111647,Consumer Credit,13008.73,11.74,Closed,2023-04-08,False
6002717,121637,Consumer Credit,5048.34,8.56,Active,2024-06-30,False
6002718,110059,SMB Loan,14240.66,14.02,Closed,2022-10-03,False
6002719,107406,SMB Loan,2365.35,4.82,Active,2024-08-01,False
6002720,117858,Consumer Credit,4249.96,6.66,Active,2022-11-29,False
6002721,121558,Consumer Credit,5708.11,10.84,Active,2023-04-06,False
6002722,114031,SMB Loan,8753.65,7.86,Closed,2022-12-13,False
6002723,103971,Consumer Credit,6459.58,9.73,Active,2024-09-28,False
6002724,103642,SMB Loan,10853.44,6.13,Active,2023-11-24,False
6002725,900422,Consumer Credit,9222.21,13.72,Active,2023-09-03,False
6002726,116288,SMB Loan,18129.25,14.83,Active,2023-11-17,False
6002727,125888,Overdraft Credit,6272.5,14.46,Active,2022-07-25,False
6002728,118891,Personal Loan,17259.42,6.63,Closed,2023-07-02,False
6002729,102253,Consumer Credit,5993.22,5.09,Active,2022-11-11,False
6002730,111655,Personal Loan,3815.81,7.74,Active,2022-08-25,False
6002731,127044,Personal Loan,7218.84,4.63,Closed,2024-08-30,False
6002732,113354,Personal Loan,5668.82,4.61,Active,2022-11-01,False
6002733,113332,Personal Loan,22099.36,7.75,Active,2024-01-13,False
6002734,104040,SMB Loan,13229.16,8.13,Active,2023-10-31,False
6002735,127205,Consumer Credit,11037.22,16.38,Active,2023-01-09,False
6002736,128514,Consumer Credit,9225.57,7.42,Active,2023-11-04,False
6002737,900405,Personal Loan,3347.78,5.63,Active,2024-03-18,False
6002738,111413,SMB Loan,9128.9,8.15,Active,2022-11-23,False
6002739,121328,SMB Loan,21637.83,5.97,Closed,2023-04-10,False
6002740,122485,Consumer Credit,4259.98,8.75,Active,2024-06-20,False
6002741,113336,Personal Loan,8636.8,5.45,Active,2022-07-28,False
6002742,117155,Personal Loan,6414.38,13.38,Active,2024-03-07,False
6002743,120463,Personal Loan,4618.1,10.06,Active,2023-07-10,False
6002744,102500,Personal Loan,16416.3,6.08,Active,2023-12-12,False
6002745,109317,Overdraft Credit,16376.02,6.21,Active,2022-11-10,False
6002746,113279,Personal Loan,34194.93,13.89,Closed,2023-07-31,False
6002747,124331,Personal Loan,17423.04,6.64,Active,2023-01-11,False
6002748,123038,Personal Loan,23169.18,14.4,Closed,2024-08-28,False
6002749,123177,Personal Loan,7066.7,14.9,Defaulted,2024-03-08,True
6002750,128331,SMB Loan,3130.67,7.96,Active,2022-06-13,False
6002751,104574,Consumer Credit,47194.26,8.72,Active,2023-01-04,False
6002752,116789,Personal Loan,23985.36,9.88,Active,2023-06-10,False
6002753,117582,Consumer Credit,21539.0,15.22,Active,2024-06-21,False
6002754,106038,Personal Loan,9216.15,14.45,Active,2023-08-20,False
6002755,102088,Personal Loan,8346.85,13.31,Active,2023-11-04,False
6002756,115058,SMB Loan,2985.38,14.32,Active,2024-06-20,False
6002757,122695,Consumer Credit,6424.69,12.8,Defaulted,2022-06-09,True
6002758,106439,Consumer Credit,9017.44,6.19,Active,2022-10-01,False
6002759,111037,SMB Loan,14238.44,15.97,Active,2024-03-07,False
6002760,107340,Personal Loan,13208.88,13.38,Active,2023-08-10,False
6002761,124114,SMB Loan,20115.97,14.06,Active,2024-04-01,False
6002762,119445,Consumer Credit,5556.06,5.25,Closed,2022-08-15,False
6002763,107890,Personal Loan,6602.57,14.8,Closed,2023-10-25,False
6002764,111037,Overdraft Credit,11139.43,13.72,Active,2024-07-07,False
6002765,104514,Consumer Credit,1857.18,10.45,Active,2024-07-07,False
6002766,100810,Consumer Credit,1997.3,4.66,Active,2024-02-29,False
6002767,102865,Consumer Credit,14892.19,15.36,Defaulted,2022-09-26,True
6002768,123104,Consumer Credit,5005.81,15.99,Active,2023-03-12,False
6002769,122832,Personal Loan,18567.34,11.72,Closed,2023-09-14,False
6002770,129108,Personal Loan,36817.11,7.33,Closed,2023-09-16,False
6002771,104412,Consumer Credit,10269.94,13.58,Active,2023-01-31,False
6002772,124576,Consumer Credit,17662.08,8.45,Active,2022-07-16,False
6002773,101091,Personal Loan,23477.56,11.82,Active,2023-06-09,False
6002774,107035,SMB Loan,10599.57,5.79,Active,2024-03-14,False
6002775,106131,Personal Loan,46585.3,11.62,Active,2024-06-30,False
6002776,125151,Overdraft Credit,5710.68,4.97,Active,2024-02-28,False
6002777,111452,Consumer Credit,2743.68,14.74,Active,2023-10-31,False
6002778,119172,Consumer Credit,10459.16,12.46,Closed,2023-10-19,False
6002779,100758,Consumer Credit,11166.56,6.55,Active,2022-10-28,False
6002780,900119,Personal Loan,19543.75,14.84,Active,2023-12-11,False
6002781,122445,Consumer Credit,21729.76,15.14,Active,2022-10-25,False
6002782,105013,Personal Loan,5753.5,4.97,Closed,2023-01-12,False
6002783,125918,Personal Loan,14959.74,8.78,Active,2024-01-17,False
6002784,109721,SMB Loan,9070.76,7.34,Active,2022-10-24,False
6002785,103198,SMB Loan,2500.92,16.14,Active,2024-07-13,False
6002786,114354,Consumer Credit,42456.77,15.34,Active,2024-08-07,False
6002787,127895,SMB Loan,22244.44,7.09,Defaulted,2024-08-11,True
6002788,112767,SMB Loan,3416.72,11.01,Active,2024-09-30,False
6002789,115877,Overdraft Credit,16159.57,11.05,Active,2023-08-01,False
6002790,117724,SMB Loan,17955.88,9.73,Active,2024-01-18,False
6002791,110747,Consumer Credit,5986.23,6.34,Closed,2024-09-24,False
6002792,102207,Personal Loan,52222.72,10.02,Active,2023-05-18,False
6002793,101642,Personal Loan,10302.81,6.13,Active,2023-11-19,False
6002794,114090,Overdraft Credit,3312.22,8.0,Closed,2024-08-18,False
6002795,110824,Personal Loan,6756.07,15.05,Closed,2023-06-01,False
6002796,100298,Consumer Credit,19053.63,12.74,Active,2023-01-08,False
6002797,100217,SMB Loan,7247.43,15.11,Active,2023-08-04,False
6002798,129311,Personal Loan,11523.99,5.36,Closed,2023-03-08,False
6002799,100669,Consumer Credit,4033.01,9.25,Active,2022-07-01,False
6002800,121007,SMB Loan,21798.15,5.07,Defaulted,2024-01-31,True
6002801,125812,Personal Loan,1922.24,5.12,Closed,2023-05-31,False
6002802,104399,SMB Loan,4827.86,16.01,Active,2024-02-23,False
6002803,128246,SMB Loan,2665.67,14.41,Closed,2023-11-19,False
6002804,125436,Consumer Credit,2944.55,7.52,Defaulted,2022-07-17,True
6002805,119968,Consumer Credit,40160.56,5.93,Defaulted,2023-08-06,True
6002806,120645,Personal Loan,24869.08,5.92,Active,2023-06-03,False
6002807,102198,Consumer Credit,6654.87,8.5,Active,2023-01-20,False
6002808,122572,Consumer Credit,15211.23,7.1,Closed,2022-08-14,False
6002809,112719,Personal Loan,9653.15,13.9,Active,2023-05-07,False
6002810,129058,Personal Loan,25332.05,5.05,Active,2023-01-16,False
6002811,122427,Personal Loan,1986.94,12.25,Active,2023-12-18,False
6002812,102644,Personal Loan,15898.2,7.84,Active,2023-04-15,False
6002813,120610,Consumer Credit,13143.86,9.49,Active,2023-04-02,False
6002814,105094,Personal Loan,10164.91,7.27,Closed,2024-08-11,False
6002815,102486,SMB Loan,14148.36,5.34,Active,2024-07-24,False
6002816,120464,Personal Loan,4615.56,8.68,Active,2023-06-20,False
6002817,110577,Personal Loan,17680.52,9.73,Active,2024-04-26,False
6002818,108708,Personal Loan,21760.03,8.08,Closed,2023-02-14,False
6002819,100000,Consumer Credit,16618.86,12.89,Active,2024-09-13,False
6002820,110859,SMB Loan,12380.49,11.0,Active,2024-09-14,False
6002821,119693,Personal Loan,4951.81,14.77,Closed,2024-05-28,False
6002822,118028,Consumer Credit,25941.28,10.03,Active,2022-11-14,False
6002823,115787,Personal Loan,2687.89,14.71,Active,2023-11-02,False
6002824,119836,Personal Loan,3963.68,11.68,Active,2023-11-22,False
6002825,104255,SMB Loan,2659.97,12.83,Active,2023-06-25,False
6002826,113929,SMB Loan,16156.03,15.77,Active,2022-09-30,False
6002827,102333,Consumer Credit,7826.94,12.82,Active,2023-11-05,False
6002828,127804,Personal Loan,9129.63,12.38,Active,2024-04-08,False
6002829,100654,SMB Loan,11805.87,8.13,Closed,2024-02-07,False
6002830,125015,Overdraft Credit,16662.89,8.88,Closed,2023-09-07,False
6002831,100516,Consumer Credit,4593.39,13.88,Active,2024-01-06,False
6002832,119912,SMB Loan,15669.56,8.12,Active,2023-10-02,False
6002833,125458,Consumer Credit,15276.25,10.63,Active,2023-05-04,False
6002834,119294,Consumer Credit,3511.46,6.8,Active,2023-01-24,False
6002835,106659,Consumer Credit,5410.53,16.17,Active,2023-06-10,False
6002836,100841,Consumer Credit,6405.8,12.93,Active,2023-09-10,False
6002837,117661,Consumer Credit,4114.42,11.04,Active,2024-05-24,False
6002838,101551,Personal Loan,12424.44,12.96,Defaulted,2022-06-14,True
6002839,127828,Personal Loan,5223.13,8.01,Active,2024-03-10,False
6002840,125040,Personal Loan,11938.21,7.71,Defaulted,2023-05-02,True
6002841,105104,Personal Loan,16505.5,8.98,Closed,2023-02-18,False
6002842,111777,SMB Loan,4538.7,15.93,Active,2022-12-23,False
6002843,105556,Personal Loan,12666.36,10.47,Active,2023-06-26,False
6002844,107236,SMB Loan,8113.6,13.75,Active,2022-07-30,False
6002845,100248,Consumer Credit,11534.04,8.63,Active,2023-01-05,False
6002846,116774,Personal Loan,3196.69,10.76,Active,2024-03-11,False
6002847,105554,Personal Loan,8929.91,12.39,Active,2024-04-26,False
6002848,113025,Personal Loan,2573.28,7.1,Closed,2024-08-09,False
6002849,107124,Personal Loan,17402.53,13.18,Active,2024-06-09,False
6002850,900219,Overdraft Credit,21378.89,12.74,Defaulted,2022-07-26,True
6002851,102257,Overdraft Credit,25267.14,6.43,Active,2023-02-21,False
6002852,123472,Consumer Credit,6570.25,6.65,Active,2023-12-08,False
6002853,129943,SMB Loan,8780.61,15.36,Defaulted,2024-04-30,True
6002854,121610,Consumer Credit,1790.79,14.92,Defaulted,2024-04-07,True
6002855,124316,Personal Loan,9954.69,8.22,Active,2023-06-05,False
6002856,114870,Personal Loan,19942.39,14.26,Active,2023-01-27,False
6002857,113783,Consumer Credit,7656.15,6.79,Closed,2024-08-21,False
6002858,123875,Personal Loan,18586.14,7.13,Active,2022-10-21,False
6002859,107351,Personal Loan,6061.23,5.89,Defaulted,2022-11-17,True
6002860,116163,SMB Loan,3068.87,12.43,Closed,2023-12-09,False
6002861,117230,Personal Loan,36617.68,7.22,Defaulted,2024-02-20,True
6002862,111025,Personal Loan,15042.87,14.46,Closed,2022-08-14,False
6002863,900231,Personal Loan,12147.57,12.12,Defaulted,2022-12-21,True
6002864,119892,Consumer Credit,11868.21,8.8,Active,2023-04-03,False
6002865,127322,Overdraft Credit,42675.42,11.43,Closed,2023-07-21,False
6002866,120960,Overdraft Credit,16525.17,8.53,Active,2024-06-27,False
6002867,106981,SMB Loan,3750.7,11.51,Active,2022-09-08,False
6002868,117550,Personal Loan,11659.43,7.71,Active,2024-01-09,False
6002869,122037,Personal Loan,30884.96,5.45,Active,2023-02-24,False
6002870,116744,Personal Loan,2543.96,9.46,Active,2023-10-31,False
6002871,113261,Personal Loan,4235.45,15.73,Active,2022-07-27,False
6002872,108303,Personal Loan,16855.34,13.76,Closed,2022-06-05,False
6002873,108912,Personal Loan,4122.08,10.97,Closed,2024-01-05,False
6002874,116730,Overdraft Credit,4415.12,14.36,Active,2023-09-10,False
6002875,116701,SMB Loan,13658.25,12.88,Active,2022-11-19,False
