account_id,customer_id,account_type,currency,opened_date,closed_date,account_status,current_balance,overdraft_limit
2011530,110131,Current,EUR,2024-08-05,,Active,686.24,2500
2011531,110013,Savings,EUR,2023-10-27,,Active,2591.62,0
2011532,108512,Savings,EUR,2022-06-15,,Active,3265.01,0
2011533,125685,Business,EUR,2023-07-31,,Active,341.85,1000
2011534,109669,Current,EUR,2024-11-25,,Active,532.49,250
2011535,115475,Savings,EUR,2022-06-06,,Active,1203.6,0
2011536,128385,Current,SEK,2023-10-23,,Active,2021.29,0
2011537,106878,Joint,EUR,2023-11-01,,Active,1210.84,0
2011538,112930,Current,EUR,2024-02-20,,Active,4805.9,500
2011539,108772,Current,EUR,2022-11-19,,Active,1920.95,2500
2011540,115922,Joint,EUR,2022-06-28,,Active,4848.32,0
2011541,119833,Current,EUR,2024-09-02,,Active,261.58,250
2011542,125285,Current,EUR,2022-06-02,,Active,1531.15,0
2011543,125529,Current,EUR,2022-10-03,,Active,977.56,250
2011544,127355,Savings,SEK,2022-12-16,,Active,3627.81,0
2011545,122370,Current,EUR,2023-09-09,,Active,4122.3,250
2011546,126310,Current,SEK,2022-07-23,,Active,808.09,0
2011547,119835,Current,EUR,2022-05-02,,Active,728.1,250
2011548,116286,Current,SEK,2024-01-05,,Active,19808.87,2500
2011549,119081,Current,EUR,2023-06-03,,Closed,3243.61,0
2011550,106769,Current,EUR,2022-09-07,,Dormant,9953.23,250
2011551,104782,Current,EUR,2024-08-08,,Active,1220.04,250
2011552,102858,Business,EUR,2022-11-04,,Active,133.74,2500
2011553,109415,Savings,EUR,2023-07-25,,Active,391.46,0
2011554,122124,Savings,EUR,2024-12-09,,Closed,778.83,0
2011555,103669,Current,PLN,2022-07-23,,Active,2370.96,500
2011556,129887,Current,EUR,2024-05-01,,Active,675.36,2500
2011557,101272,Current,EUR,2022-06-29,,Active,404.77,250
2011558,128551,Current,EUR,2024-02-26,,Dormant,2206.05,0
2011559,102262,Current,EUR,2022-03-14,2023-01-01,Closed,482.63,1000
2011560,125127,Current,EUR,2024-04-23,,Active,168.2,2500
2011561,109524,Current,EUR,2022-06-12,,Active,167.06,500
2011562,112502,Current,EUR,2022-04-15,2023-10-18,Closed,1541.55,500
2011563,123868,Current,EUR,2023-09-04,,Active,3308.62,2500
2011564,128142,Current,EUR,2023-03-17,,Active,2262.76,1000
2011565,117738,Savings,EUR,2023-08-09,,Closed,3654.62,0
2011566,123996,Current,SEK,2023-11-29,,Active,568.11,2500
2011567,111020,Savings,EUR,2023-11-07,,Active,2091.13,0
2011568,128703,Savings,EUR,2024-01-19,,Closed,2856.6,0
2011569,111399,Savings,EUR,2023-09-04,,Active,992.32,0
2011570,129568,Savings,EUR,2023-06-11,,Active,696.72,0
2011571,129898,Business,EUR,2022-03-24,,Active,726.59,2500
2011572,106484,Savings,EUR,2024-08-26,,Dormant,2575.1,0
2011573,109013,Savings,EUR,2022-08-10,,Active,288.79,0
2011574,117566,Current,EUR,2023-05-29,,Active,2767.82,0
2011575,118650,Savings,EUR,2024-07-12,,Active,3766.69,0
2011576,107423,Business,EUR,2022-12-12,,Active,3303.71,250
2011577,114624,Business,EUR,2023-02-05,,Active,465.7,1000
2011578,128536,Current,EUR,2023-09-05,,Active,1072.6,500
2011579,105953,Current,EUR,2024-11-26,,Active,1701.99,0
2011580,124183,Current,EUR,2023-12-30,,Active,192.96,1000
2011581,106059,Current,EUR,2024-06-09,,Active,1996.01,250
2011582,110631,Current,EUR,2023-12-07,,Active,1972.68,250
2011583,107947,Savings,PLN,2022-07-29,,Active,303.72,0
2011584,121929,Business,EUR,2023-10-14,,Active,1456.75,2500
2011585,109544,Current,EUR,2024-04-22,,Active,628.86,0
2011586,126377,Savings,PLN,2022-12-19,2024-11-23,Closed,592.19,0
2011587,129713,Current,EUR,2022-12-03,,Active,629.59,2500
2011588,107845,Savings,EUR,2024-03-17,,Active,4476.13,0
2011589,114047,Current,EUR,2022-05-30,,Active,164.18,0
2011590,124873,Savings,EUR,2024-06-02,,Active,1651.46,0
2011591,125804,Current,EUR,2023-11-13,,Active,1537.97,250
2011592,111440,Current,EUR,2022-11-14,,Active,1737.31,1000
2011593,107675,Business,EUR,2022-11-29,,Active,388.41,250
2011594,129879,Savings,EUR,2022-02-27,,Active,602.34,0
2011595,108777,Current,EUR,2022-12-04,,Active,-51.33,500
2011596,104047,Current,EUR,2022-08-26,,Active,9965.93,500
2011597,113211,Current,EUR,2022-04-18,2024-04-11,Closed,621.01,250
2011598,118024,Current,EUR,2024-04-22,,Active,613.35,2500
2011599,118312,Savings,EUR,2025-01-11,,Active,2315.89,0
2011600,106804,Savings,EUR,2022-10-26,,Active,3578.43,0
2011601,101549,Savings,EUR,2023-06-02,,Active,1517.22,0
2011602,106415,Savings,EUR,2024-03-12,,Active,975.94,0
2011603,109748,Current,EUR,2023-11-11,,Active,-1543.28,0
2011604,114952,Business,EUR,2022-11-15,,Active,8006.82,1000
2011605,100218,Current,EUR,2022-12-12,2024-01-21,Closed,872.15,250
2011606,111623,Current,EUR,2022-09-07,,Active,1775.98,0
2011607,115596,Current,EUR,2024-10-15,,Active,3727.1,500
2011608,103659,Current,PLN,2024-06-21,,Active,240.09,0
2011609,115767,Current,EUR,2023-09-10,,Active,1266.42,500
2011610,104327,Current,EUR,2024-03-03,,Active,112.25,250
2011611,107935,Savings,EUR,2022-10-30,,Active,2007.85,0
2011612,118693,Joint,EUR,2024-06-09,,Active,477.81,0
2011613,112654,Business,SEK,2022-05-18,,Active,907.31,250
2011614,125810,Savings,SEK,2022-12-31,,Active,3091.46,0
2011615,116122,Current,EUR,2023-04-12,,Active,1037.05,500
2011616,106680,Current,EUR,2024-09-29,,Active,601.74,250
2011617,128162,Savings,EUR,2022-10-25,,Active,1646.8,0
2011618,127061,Current,EUR,2023-01-29,,Active,536.01,500
2011619,108873,Current,EUR,2024-11-07,,Active,698.72,0
2011620,119668,Current,EUR,2023-10-10,,Closed,10208.47,2500
2011621,110427,Current,PLN,2022-10-21,,Active,1820.84,0
2011622,111536,Savings,EUR,2022-07-30,,Active,2994.99,0
2011623,120942,Joint,EUR,2024-08-26,,Closed,422.22,0
2011624,110200,Current,EUR,2022-08-27,,Active,232.08,1000
2011625,122713,Current,EUR,2022-12-10,,Active,277.14,500
2011626,113505,Current,EUR,2024-07-25,,Active,772.6,2500
2011627,126106,Current,EUR,2022-12-29,,Active,453.01,0
2011628,108568,Current,PLN,2023-03-02,,Active,3587.05,0
2011629,113727,Savings,EUR,2022-04-01,,Active,2926.36,0
2011630,125485,Current,SEK,2023-02-28,,Active,5978.85,2500
2011631,102227,Current,EUR,2024-01-29,,Active,646.5,250
2011632,102121,Current,EUR,2024-02-03,,Active,4059.5,1000
2011633,120631,Savings,SEK,2022-03-07,,Active,827.66,0
2011634,128900,Savings,EUR,2023-01-16,,Active,7477.49,0
2011635,123791,Current,EUR,2023-02-28,2024-10-11,Closed,210.89,250
2011636,110588,Savings,EUR,2022-07-05,,Active,629.8,0
2011637,121956,Current,EUR,2022-04-28,,Active,1457.58,250
2011638,118156,Business,EUR,2023-11-16,,Active,1046.18,2500
2011639,122611,Savings,EUR,2023-09-19,,Active,4553.85,0
2011640,109662,Current,EUR,2024-03-30,,Active,963.44,250
2011641,113520,Current,EUR,2024-06-12,,Active,629.45,2500
2011642,114888,Current,EUR,2023-11-06,2024-04-18,Closed,4873.89,1000
2011643,114334,Current,EUR,2024-03-07,,Active,308.58,250
2011644,119209,Savings,EUR,2022-06-19,,Active,1517.66,0
2011645,121767,Current,EUR,2023-04-12,,Active,1136.85,1000
2011646,108770,Current,EUR,2023-12-15,,Dormant,1191.08,250
2011647,109022,Current,EUR,2025-01-26,,Active,709.14,2500
2011648,111011,Business,EUR,2023-04-28,,Active,13126.41,250
2011649,118430,Current,EUR,2023-02-01,,Active,436.63,1000
2011650,121973,Current,EUR,2023-12-14,,Active,-1157.04,2500
2011651,103773,Savings,EUR,2024-09-05,,Active,3548.85,0
2011652,113544,Current,EUR,2022-12-11,,Active,832.33,0
2011653,123178,Current,EUR,2023-06-01,,Active,643.05,250
2011654,106167,Savings,EUR,2024-01-14,,Active,5534.8,0
2011655,124434,Business,EUR,2022-05-03,,Active,2591.35,500
2011656,120323,Joint,PLN,2024-02-09,,Active,9467.28,0
2011657,127972,Savings,EUR,2022-05-30,,Active,1348.55,0
2011658,121720,Current,EUR,2023-01-09,,Active,681.92,250
2011659,122011,Current,EUR,2024-02-26,,Active,1189.75,2500
2011660,127976,Current,EUR,2023-10-10,,Closed,3034.48,500
2011661,102854,Current,EUR,2023-10-17,,Active,2175.54,0
2011662,112648,Current,EUR,2024-01-14,,Active,544.21,2500
2011663,126526,Business,PLN,2022-05-11,2022-10-27,Closed,272.83,250
2011664,115543,Current,EUR,2022-05-28,,Active,2303.02,250
2011665,107927,Savings,EUR,2022-07-23,,Active,1644.79,0
2011666,104872,Current,PLN,2025-01-19,,Active,614.51,2500
2011667,110312,Current,EUR,2024-03-08,,Active,1908.3,2500
2011668,124760,Current,EUR,2023-10-10,,Active,180.87,0
2011669,111746,Current,EUR,2022-02-08,,Active,1668.03,2500
2011670,103870,Current,EUR,2022-02-26,,Dormant,179.32,1000
2011671,108301,Business,EUR,2022-10-06,,Active,1225.05,250
2011672,107495,Current,EUR,2024-05-23,,Active,2158.81,0
2011673,113466,Current,EUR,2023-11-12,,Active,347.62,0
2011674,109933,Current,EUR,2023-08-18,,Active,1749.01,2500
2011675,116545,Business,EUR,2023-09-16,,Closed,161.79,1000
2011676,128371,Current,EUR,2022-10-02,,Active,583.81,1000
2011677,116926,Current,EUR,2023-07-17,,Active,292.06,500
2011678,109147,Business,SEK,2023-12-30,,Active,298.51,2500
2011679,900108,Business,EUR,2022-11-17,,Dormant,1160.94,250
2011680,109656,Business,EUR,2024-10-28,,Active,4276.21,2500
2011681,120595,Savings,EUR,2024-12-19,,Active,9694.51,0
2011682,102545,Current,EUR,2024-08-04,,Dormant,1506.36,2500
2011683,900174,Joint,EUR,2023-06-27,,Active,1045.03,0
2011684,120260,Savings,EUR,2022-05-07,,Active,576.41,0
2011685,122091,Business,EUR,2023-07-17,,Dormant,4202.18,500
2011686,129255,Savings,EUR,2024-04-23,,Active,1886.29,0
2011687,106909,Current,EUR,2023-06-09,,Active,793.12,1000
2011688,125430,Current,EUR,2022-10-29,,Active,2873.06,1000
2011689,120030,Current,EUR,2023-10-04,,Active,-198.94,0
2011690,107346,Savings,EUR,2024-09-18,,Active,3257.37,0
2011691,120985,Savings,EUR,2024-06-28,,Active,3119.02,0
2011692,108921,Current,PLN,2024-11-13,,Active,669.68,500
2011693,120507,Savings,EUR,2024-11-29,,Active,3645.38,0
2011694,105472,Current,EUR,2022-10-09,,Dormant,846.23,2500
2011695,109235,Business,EUR,2022-06-20,,Active,884.92,500
2011696,115128,Savings,EUR,2024-06-27,,Active,689.2,0
2011697,126018,Current,EUR,2022-06-10,,Active,995.74,0
2011698,119214,Business,EUR,2024-06-05,,Active,2040.31,2500
2011699,128744,Current,EUR,2023-07-04,,Active,492.33,1000
2011700,111550,Current,EUR,2024-06-05,,Active,3421.01,500
2011701,117847,Current,EUR,2023-10-30,,Active,694.42,500
2011702,127803,Current,EUR,2022-03-11,,Active,-892.28,1000
2011703,123424,Current,EUR,2022-01-25,,Active,351.55,2500
2011704,123955,Current,EUR,2024-10-22,,Active,2066.53,250
2011705,100885,Joint,EUR,2024-10-16,,Active,526.14,0
2011706,122434,Current,EUR,2022-02-25,,Active,239.97,1000
2011707,109905,Savings,EUR,2023-11-29,,Active,80.59,0
2011708,110050,Savings,EUR,2022-09-20,2024-02-26,Closed,9641.82,0
2011709,116406,Current,EUR,2022-10-25,,Active,1259.1,0
2011710,102829,Current,EUR,2024-10-02,,Active,336.68,250
2011711,109235,Current,EUR,2022-07-05,2024-07-23,Closed,749.25,500
2011712,129984,Current,EUR,2022-12-19,,Active,666.69,250
2011713,107078,Current,EUR,2023-08-01,,Active,-858.67,0
2011714,123086,Current,EUR,2024-05-15,,Active,9782.22,2500
2011715,120527,Savings,EUR,2024-05-06,,Dormant,273.88,0
2011716,106838,Savings,EUR,2024-12-07,,Active,3260.01,0
2011717,105129,Current,PLN,2024-05-03,,Active,7210.17,0
2011718,122761,Current,PLN,2024-09-10,,Active,172.9,2500
2011719,100722,Current,EUR,2022-02-06,2022-12-13,Closed,5954.96,2500
2011720,114623,Savings,EUR,2022-07-09,,Active,1907.75,0
2011721,120349,Current,EUR,2022-04-01,,Active,2083.94,500
2011722,109306,Current,EUR,2024-10-22,,Closed,382.52,1000
2011723,109440,Current,EUR,2022-05-08,,Active,2175.87,500
2011724,116174,Current,EUR,2022-03-11,,Active,1895.19,1000
2011725,122142,Current,EUR,2022-07-20,,Active,2193.29,250
2011726,129344,Current,EUR,2023-11-02,,Active,1950.58,500
2011727,117257,Current,EUR,2023-05-11,,Active,259.69,500
2011728,100635,Savings,EUR,2024-12-02,,Active,3307.26,0
2011729,119637,Current,EUR,2022-12-17,,Active,229.96,0
2011730,121766,Savings,EUR,2024-12-10,,Active,8942.0,0
2011731,116207,Current,EUR,2024-05-12,,Active,1466.18,1000
2011732,103306,Current,EUR,2023-01-14,,Active,-1746.41,0
2011733,124743,Savings,EUR,2023-05-31,,Dormant,965.28,0
2011734,129175,Joint,EUR,2022-12-05,,Active,3164.54,0
2011735,129684,Current,EUR,2023-03-20,,Active,1490.63,2500
2011736,126029,Savings,EUR,2022-12-02,,Active,4654.06,0
2011737,109145,Current,EUR,2024-08-24,,Active,1970.63,500
2011738,127790,Business,EUR,2022-06-19,,Active,672.7,2500
2011739,105638,Current,EUR,2024-06-27,,Active,2465.59,1000
2011740,125502,Savings,PLN,2023-09-09,,Active,469.74,0
2011741,112434,Joint,EUR,2024-05-28,,Active,1105.81,0
2011742,111292,Current,EUR,2022-11-23,,Active,2724.92,0
2011743,111462,Current,EUR,2022-04-11,,Active,-1599.93,250
2011744,105573,Current,EUR,2022-12-22,,Active,546.04,1000
2011745,112511,Joint,EUR,2024-12-11,,Active,1086.81,0
2011746,108742,Current,PLN,2023-04-12,,Active,634.06,500
2011747,104698,Current,PLN,2023-04-13,,Active,1741.74,1000
2011748,129708,Current,EUR,2022-03-01,,Dormant,9155.04,500
2011749,108431,Current,EUR,2023-12-07,,Active,2651.76,2500
2011750,113763,Savings,EUR,2022-02-05,,Active,1984.99,0
2011751,109954,Current,EUR,2022-06-18,,Active,1946.99,2500
2011752,126461,Savings,EUR,2022-08-11,,Dormant,1664.16,0
2011753,120309,Current,PLN,2023-04-23,,Closed,676.34,2500
2011754,120140,Business,EUR,2022-03-10,,Active,2351.25,500
2011755,115810,Current,EUR,2024-08-12,,Active,245.17,0
2011756,122933,Business,EUR,2024-12-10,,Dormant,2475.65,1000
2011757,107189,Joint,EUR,2022-07-29,,Active,556.22,0
2011758,111810,Joint,EUR,2024-05-03,,Active,5277.01,0
2011759,123343,Savings,EUR,2023-10-29,,Active,140.09,0
2011760,120242,Current,EUR,2024-03-02,,Active,159.42,1000
2011761,118174,Savings,EUR,2023-11-18,,Active,1303.65,0
2011762,106093,Current,EUR,2023-01-24,,Active,8213.39,0
2011763,113131,Business,EUR,2024-09-11,,Active,991.05,250
2011764,123674,Current,EUR,2023-12-04,,Active,1164.93,2500
2011765,101526,Savings,EUR,2024-01-31,,Active,678.78,0
2011766,103384,Current,EUR,2024-10-27,,Active,490.34,250
2011767,103602,Savings,EUR,2023-05-07,,Active,1367.29,0
2011768,129446,Business,EUR,2025-02-08,,Active,1288.31,2500
2011769,102940,Current,EUR,2023-10-18,,Active,969.92,1000
2011770,114250,Current,EUR,2023-04-14,,Active,580.31,250
2011771,102153,Current,EUR,2022-09-21,2024-07-05,Closed,1430.99,2500
2011772,123875,Business,EUR,2024-04-19,,Active,3825.28,2500
2011773,128452,Savings,EUR,2023-02-17,,Active,861.41,0
2011774,116762,Business,EUR,2023-07-05,,Dormant,6872.94,1000
2011775,100327,Current,EUR,2022-07-11,2024-03-27,Closed,643.35,0
2011776,126414,Current,EUR,2023-04-23,,Active,3336.53,0
2011777,118141,Current,EUR,2024-07-18,,Active,582.28,1000
2011778,128459,Current,EUR,2023-07-04,2024-07-13,Closed,2025.46,2500
2011779,126231,Current,EUR,2024-05-26,,Dormant,2181.84,500
2011780,123289,Current,EUR,2024-03-13,,Active,1309.02,2500
2011781,100451,Joint,EUR,2024-12-24,,Active,465.21,0
2011782,112890,Current,EUR,2024-11-16,,Active,1323.91,1000
2011783,100443,Current,EUR,2024-10-09,,Active,4089.96,250
2011784,128734,Savings,EUR,2024-06-23,,Active,2309.17,0
2011785,105992,Savings,EUR,2024-09-08,,Closed,2594.81,0
2011786,100678,Current,EUR,2024-03-01,,Active,168.39,1000
2011787,114006,Current,SEK,2022-07-23,,Active,2661.08,2500
2011788,128046,Current,EUR,2024-05-16,,Active,1692.76,0
2011789,101950,Business,EUR,2022-11-25,,Dormant,896.69,250
2011790,128263,Savings,EUR,2024-01-13,,Active,795.81,0
2011791,105110,Current,EUR,2024-04-29,,Active,7485.24,2500
2011792,127055,Current,EUR,2023-04-12,,Active,2340.18,2500
2011793,128085,Current,EUR,2024-10-24,,Closed,786.35,2500
2011794,128700,Current,EUR,2024-04-17,,Active,577.48,250
2011795,107317,Current,EUR,2024-05-08,,Active,3176.04,0
2011796,109725,Current,EUR,2024-10-03,,Active,672.35,250
2011797,110779,Current,EUR,2024-02-11,,Active,854.89,250
2011798,114843,Savings,PLN,2023-09-13,,Active,342.91,0
2011799,102923,Business,EUR,2022-12-08,,Active,118.96,0
2011800,126918,Savings,PLN,2023-06-13,,Active,906.71,0
2011801,113585,Business,EUR,2023-01-26,,Active,7088.53,500
2011802,128837,Current,EUR,2023-09-20,,Active,2789.7,0
2011803,106265,Current,EUR,2022-10-24,,Active,9380.31,1000
2011804,108791,Current,EUR,2024-03-16,,Closed,546.56,500
2011805,111177,Business,EUR,2023-09-11,,Active,1628.97,500
2011806,112250,Savings,EUR,2024-01-24,,Closed,537.43,0
2011807,116755,Current,PLN,2023-10-16,2023-12-19,Closed,1283.55,2500
2011808,122112,Savings,EUR,2023-03-23,,Active,6125.58,0
2011809,114711,Current,EUR,2023-04-17,,Active,3606.8,1000
2011810,105841,Savings,EUR,2022-10-12,,Active,1268.21,0
2011811,118051,Current,EUR,2024-07-31,,Active,891.81,500
2011812,120026,Savings,EUR,2022-05-10,,Active,2576.45,0
2011813,120257,Current,EUR,2023-01-24,,Active,1375.04,2500
2011814,127943,Current,EUR,2022-11-15,,Active,-71.89,1000
2011815,127922,Current,EUR,2023-06-06,,Active,931.49,250
2011816,129720,Current,EUR,2024-06-20,,Active,-442.69,2500
2011817,121912,Savings,EUR,2022-07-10,,Active,1010.23,0
2011818,122978,Current,EUR,2022-12-01,,Active,4420.92,500
2011819,112399,Savings,EUR,2024-08-13,,Active,780.79,0
2011820,128475,Current,EUR,2022-01-31,,Active,5256.55,2500
2011821,117430,Current,EUR,2024-11-23,,Active,452.12,500
2011822,128476,Current,EUR,2023-09-22,,Active,1413.07,500
2011823,104608,Current,EUR,2022-04-11,2024-03-12,Closed,183.87,500
2011824,100227,Business,EUR,2023-09-09,,Active,607.82,500
2011825,126481,Current,EUR,2024-12-20,,Active,425.86,2500
2011826,105545,Current,PLN,2022-10-14,,Active,5660.38,2500
2011827,116076,Current,EUR,2023-01-07,,Active,300.15,500
2011828,102297,Current,EUR,2022-05-08,,Active,4710.03,500
2011829,108655,Savings,EUR,2024-07-03,,Active,621.19,0
2011830,107995,Savings,EUR,2024-10-29,,Closed,1429.37,0
2011831,101737,Savings,EUR,2022-06-08,,Dormant,1050.05,0
2011832,115265,Joint,EUR,2022-01-17,,Active,2382.8,0
2011833,104396,Current,EUR,2024-06-26,,Active,836.7,500
2011834,105188,Current,EUR,2022-03-01,,Active,2519.87,2500
2011835,120898,Current,EUR,2024-09-18,,Active,2740.72,1000
2011836,107717,Current,EUR,2024-08-07,,Active,2988.68,1000
2011837,101136,Current,EUR,2022-10-12,,Active,807.99,1000
2011838,114493,Current,EUR,2022-09-27,,Active,1011.0,500
2011839,103545,Current,EUR,2022-09-29,,Active,-637.77,2500
2011840,103034,Business,EUR,2023-12-12,,Active,382.36,1000
2011841,110665,Savings,EUR,2024-07-26,,Active,5156.85,0
2011842,124409,Current,PLN,2024-05-22,,Active,5022.03,250
2011843,121961,Current,EUR,2023-11-01,,Active,2406.37,500
2011844,102620,Savings,PLN,2023-10-26,,Active,4033.87,0
2011845,107589,Current,EUR,2024-02-03,,Active,403.43,500
2011846,112193,Current,EUR,2023-03-31,,Active,177.32,500
2011847,119036,Current,EUR,2023-10-04,2024-12-03,Closed,742.69,500
2011848,126057,Current,PLN,2025-01-05,,Active,2302.15,0
2011849,128566,Current,EUR,2024-11-12,,Active,536.2,2500
2011850,114721,Current,EUR,2023-03-02,,Active,1029.12,2500
2011851,111027,Current,EUR,2023-10-03,,Active,1068.68,250
2011852,115384,Current,EUR,2023-06-12,,Active,850.82,0
2011853,127508,Business,EUR,2023-08-16,,Active,2365.76,250
2011854,111523,Joint,EUR,2023-01-30,,Active,914.39,0
2011855,113756,Joint,SEK,2022-08-09,,Active,285.3,0
2011856,120873,Current,EUR,2024-09-19,,Active,-250.41,0
2011857,122192,Business,EUR,2024-03-09,,Active,1326.29,250
2011858,123385,Savings,PLN,2024-06-24,,Active,4778.4,0
2011859,110059,Current,EUR,2023-11-16,,Active,991.54,1000
2011860,102945,Joint,SEK,2024-10-19,,Active,845.0,0
2011861,124992,Current,EUR,2022-03-16,,Active,983.18,2500
2011862,123333,Current,EUR,2022-11-29,,Active,993.02,1000
2011863,119852,Business,EUR,2024-03-25,,Closed,331.91,0
2011864,116295,Joint,EUR,2022-06-15,,Active,1434.12,0
2011865,102669,Business,EUR,2024-04-07,,Active,5150.79,0
2011866,126590,Savings,EUR,2022-10-01,,Active,1896.74,0
2011867,114767,Current,EUR,2022-04-03,,Active,5248.1,2500
2011868,120264,Business,EUR,2023-09-28,,Active,3456.58,0
2011869,110029,Business,EUR,2024-01-10,,Active,1159.37,500
2011870,121448,Current,EUR,2023-04-15,,Active,2570.03,0
2011871,103244,Savings,SEK,2023-08-31,,Active,166.68,0
2011872,119212,Business,EUR,2022-06-10,2023-11-09,Closed,593.93,1000
2011873,125866,Savings,EUR,2023-08-13,,Active,975.27,0
2011874,128136,Current,EUR,2024-10-14,,Closed,1574.12,0
2011875,101745,Savings,EUR,2022-03-06,,Active,410.38,0
2011876,102996,Current,EUR,2022-08-03,,Active,525.52,250
2011877,114479,Current,EUR,2023-12-27,,Active,274.69,0
2011878,104209,Current,EUR,2022-09-05,,Dormant,13473.27,0
2011879,106631,Savings,EUR,2023-09-19,,Active,2696.09,0
2011880,110089,Current,EUR,2023-08-15,,Active,2074.46,2500
2011881,112276,Savings,EUR,2022-02-11,,Active,683.13,0
2011882,119534,Savings,EUR,2023-11-21,,Active,750.25,0
2011883,128989,Savings,EUR,2022-03-22,2023-03-31,Closed,769.75,0
2011884,112210,Current,EUR,2023-01-18,,Active,85.18,1000
2011885,109588,Current,EUR,2023-03-23,,Active,2810.86,500
2011886,115904,Current,EUR,2023-05-25,,Active,1128.76,500
2011887,128526,Current,EUR,2022-07-29,2024-07-28,Closed,2400.14,1000
