card_id,customer_id,account_id,card_type,card_status,issued_date,expiry_date,contactless_enabled
3003308,109310,2007286,Debit,Active,2024-06-14,2028-08-26,False
3003309,115325,2028419,Debit,Active,2022-12-06,2025-06-27,True
3003310,104508,2005208,Debit,Cancelled,2023-08-12,2026-06-12,True
3003311,102892,2038632,Debit,Expired,2024-05-08,2027-11-19,True
3003312,107405,2021768,Debit,Active,2022-11-17,2026-03-09,True
3003313,128934,2020983,Virtual,Active,2023-07-14,2027-07-10,True
3003314,127693,2010748,Debit,Blocked,2023-10-08,2027-04-24,True
3003315,117335,2025404,Debit,Active,2023-10-15,2026-09-15,True
3003316,108428,2021639,Debit,Active,2024-07-11,2028-11-12,True
3003317,115871,2038960,Debit,Active,2024-01-07,2027-08-26,True
3003318,102812,2001480,Debit,Active,2024-05-19,2027-09-03,True
3003319,900226,2026217,Debit,Active,2022-08-11,2026-04-01,True
3003320,118960,2005706,Debit,Cancelled,2024-10-20,2028-04-09,True
3003321,105596,2009607,Credit,Active,2024-07-24,2027-06-09,True
3003322,112454,2028964,Debit,Cancelled,2022-03-03,2025-02-11,True
3003323,111019,2002926,Debit,Active,2024-08-15,2027-08-24,True
3003324,118039,2040604,Debit,Active,2022-11-04,2027-02-26,True
3003325,122500,2032340,Debit,Active,2022-03-22,2025-01-27,True
3003326,121313,2040108,Credit,Active,2023-08-23,2028-07-14,True
3003327,116227,2025183,Debit,Active,2023-07-12,2028-01-12,False
3003328,110314,2025555,Debit,Expired,2022-08-04,2027-01-18,True
3003329,101443,2016879,Debit,Active,2022-07-18,2025-01-08,True
3003330,117288,2039095,Debit,Active,2024-05-03,2028-08-30,True
3003331,900472,2023434,Debit,Active,2022-04-01,2026-06-14,True
3003332,108997,2040431,Virtual,Active,2022-02-15,2024-08-30,True
3003333,101083,2034214,Debit,Active,2022-01-10,2026-07-31,True
3003334,102749,2024140,Virtual,Active,2022-12-17,2026-06-15,True
3003335,110863,2018941,Credit,Active,2023-04-14,2028-04-20,False
3003336,126388,2041856,Debit,Active,2022-03-16,2026-08-29,True
3003337,105858,2011379,Credit,Active,2022-04-24,2025-08-25,True
3003338,128103,2019854,Credit,Expired,2022-05-25,2026-06-18,True
3003339,127133,2003006,Credit,Active,2022-06-04,2025-02-26,False
3003340,106114,2002532,Debit,Active,2023-12-23,2027-04-04,True
3003341,117649,2032524,Debit,Active,2023-09-17,2028-11-26,True
3003342,117323,2020214,Debit,Active,2022-11-12,2025-07-23,True
3003343,104459,2003059,Debit,Active,2024-11-23,2029-02-22,True
3003344,122352,2036045,Credit,Active,2024-08-19,2028-08-16,True
3003345,107774,2040643,Debit,Active,2024-10-11,2029-11-03,True
3003346,115041,2033764,Debit,Active,2024-03-24,2027-05-29,True
3003347,113680,2032492,Debit,Cancelled,2023-06-23,2027-07-10,True
3003348,115908,2030631,Debit,Active,2022-06-14,2025-11-08,True
3003349,117670,2017479,Debit,Active,2022-12-07,2025-09-21,True
3003350,120128,2015164,Credit,Active,2022-11-27,2027-11-14,True
3003351,105129,2035199,Credit,Active,2024-06-29,2028-06-28,False
3003352,102815,2003252,Credit,Active,2023-11-10,2027-06-06,True
3003353,119969,2037781,Credit,Active,2024-05-07,2028-08-21,False
3003354,104552,2002748,Virtual,Cancelled,2023-08-08,2026-08-25,True
3003355,121970,2017789,Debit,Active,2022-04-26,2024-11-05,True
3003356,117764,2001655,Credit,Active,2024-01-14,2027-12-23,False
3003357,107229,2007018,Debit,Active,2024-03-27,2027-04-05,True
3003358,114940,2041386,Virtual,Active,2023-04-30,2027-06-27,True
3003359,102057,2008847,Debit,Active,2022-10-31,2025-07-05,True
3003360,121283,2013650,Debit,Active,2022-08-22,2025-10-12,True
3003361,121389,2035107,Debit,Expired,2024-07-19,2028-11-22,True
3003362,115525,2010610,Debit,Active,2023-08-16,2028-10-15,True
3003363,107751,2003670,Debit,Active,2022-04-16,2027-01-05,True
3003364,100331,2015750,Debit,Active,2024-05-09,2028-12-15,True
3003365,128472,2001645,Credit,Active,2022-10-11,2025-12-10,True
3003366,103324,2015298,Debit,Active,2024-02-04,2028-05-26,True
3003367,900089,2032755,Virtual,Cancelled,2022-06-15,2026-03-02,True
3003368,123609,2023329,Debit,Cancelled,2023-04-27,2026-05-18,True
3003369,119289,2018208,Virtual,Active,2022-06-19,2027-08-09,True
3003370,114024,2025301,Debit,Active,2024-06-03,2029-06-25,True
3003371,111510,2025066,Debit,Active,2024-07-31,2028-10-14,True
3003372,109457,2013712,Credit,Active,2022-08-01,2027-06-02,True
3003373,107423,2030349,Debit,Active,2022-07-23,2027-01-04,False
3003374,119703,2023886,Debit,Active,2023-10-19,2028-01-14,True
3003375,129654,2038282,Credit,Active,2023-04-01,2026-07-22,True
3003376,104853,2026394,Debit,Active,2022-02-27,2026-01-20,True
3003377,900378,2030955,Credit,Expired,2024-09-12,2028-12-17,False
3003378,119845,2013125,Debit,Active,2022-11-07,2025-12-29,True
3003379,103559,2040848,Credit,Blocked,2022-02-05,2025-09-05,True
3003380,122894,2002071,Credit,Active,2024-11-22,2029-12-28,True
3003381,105884,2023739,Debit,Active,2024-09-09,2027-05-22,True
3003382,127786,2026107,Debit,Cancelled,2022-05-20,2026-08-28,False
3003383,128604,2012700,Debit,Active,2022-10-01,2025-07-31,True
3003384,111758,2001219,Credit,Active,2023-02-09,2025-11-26,True
3003385,110054,2028516,Debit,Active,2022-06-11,2026-10-04,True
3003386,104085,2018312,Debit,Active,2023-03-10,2026-12-07,True
3003387,105205,2007295,Credit,Blocked,2022-04-02,2026-03-05,True
3003388,105492,2034445,Debit,Active,2022-05-10,2024-10-31,True
3003389,107697,2010109,Debit,Active,2022-08-21,2026-12-10,False
3003390,128392,2036347,Debit,Active,2022-10-20,2025-05-11,True
3003391,116124,2001861,Debit,Active,2024-07-25,2027-02-27,True
3003392,900436,2013867,Debit,Expired,2022-08-10,2027-10-02,True
3003393,115536,2008182,Credit,Active,2023-09-22,2027-10-27,True
3003394,102580,2007044,Debit,Active,2022-10-18,2027-09-22,False
3003395,108598,2012303,Debit,Active,2024-09-29,2029-12-01,True
3003396,127582,2014507,Virtual,Active,2022-05-07,2024-12-03,True
3003397,120936,2008925,Debit,Active,2022-01-10,2025-10-01,True
3003398,113872,2017153,Debit,Active,2023-02-14,2027-10-23,True
3003399,107221,2036878,Debit,Cancelled,2024-03-11,2027-06-11,True
3003400,129447,2004472,Credit,Active,2024-10-02,2027-07-15,True
3003401,129153,2032692,Debit,Active,2023-08-21,2026-03-07,True
3003402,102395,2020338,Debit,Cancelled,2024-09-12,2029-01-28,False
3003403,115862,2031297,Credit,Active,2024-04-19,2028-11-01,True
3003404,117403,2021573,Credit,Active,2022-06-17,2025-03-31,True
3003405,113325,2014870,Virtual,Active,2023-01-08,2026-02-05,True
3003406,129650,2024743,Debit,Active,2024-10-14,2028-10-01,True
3003407,129280,2000667,Debit,Active,2022-02-18,2024-11-20,True
3003408,128669,2036775,Credit,Blocked,2022-11-10,2027-09-09,True
3003409,108199,2023740,Credit,Active,2024-09-01,2029-04-03,True
3003410,123007,2014714,Debit,Active,2022-11-23,2027-06-08,False
3003411,108904,2030244,Debit,Active,2024-02-02,2028-01-26,True
3003412,117502,2033265,Debit,Blocked,2023-07-09,2026-01-04,True
3003413,118470,2014904,Credit,Active,2023-05-06,2027-12-17,False
3003414,113907,2029672,Virtual,Active,2024-07-17,2028-02-21,True
3003415,114366,2024487,Credit,Active,2024-04-15,2028-10-13,True
3003416,126388,2041760,Debit,Active,2022-05-05,2026-08-21,True
3003417,104097,2025347,Debit,Active,2022-06-22,2025-09-19,True
3003418,117051,2016024,Debit,Active,2024-04-24,2027-11-20,True
3003419,110848,2022324,Credit,Active,2023-06-02,2028-03-11,True
3003420,104711,2009920,Debit,Active,2023-05-15,2027-04-12,True
3003421,122202,2013455,Debit,Active,2022-11-13,2026-03-06,True
3003422,118425,2031453,Virtual,Cancelled,2024-07-05,2028-02-07,True
3003423,111746,2032838,Credit,Active,2022-12-04,2026-10-21,True
3003424,123326,2034377,Debit,Active,2023-12-04,2026-06-09,True
3003425,128713,2000219,Credit,Active,2022-03-01,2025-03-18,True
3003426,114461,2004062,Credit,Expired,2024-05-22,2027-10-04,True
3003427,111922,2010250,Debit,Active,2024-11-21,2027-08-27,True
3003428,116618,2014563,Debit,Active,2024-02-22,2029-02-20,False
3003429,103980,2010568,Debit,Active,2023-12-02,2027-06-05,True
3003430,119169,2023966,Debit,Active,2024-09-06,2028-06-23,True
3003431,900297,2020015,Debit,Active,2023-07-10,2027-11-16,True
3003432,122784,2029197,Debit,Active,2022-05-14,2025-01-14,True
3003433,129576,2002427,Debit,Active,2024-01-25,2027-04-30,True
3003434,100886,2039590,Debit,Active,2023-01-30,2028-01-05,True
3003435,114914,2020475,Debit,Active,2024-04-08,2029-02-26,True
3003436,102774,2009088,Virtual,Active,2023-06-20,2027-09-13,True
3003437,125094,2037767,Debit,Expired,2023-02-11,2025-11-06,True
3003438,118013,2029682,Credit,Active,2022-11-27,2025-10-29,True
3003439,123300,2008701,Debit,Active,2023-01-05,2026-07-07,True
3003440,111328,2031736,Debit,Active,2022-05-11,2025-02-27,True
3003441,125008,2025927,Debit,Active,2023-01-28,2027-08-23,True
3003442,124222,2005626,Debit,Active,2022-06-26,2025-12-22,True
3003443,122222,2021551,Virtual,Active,2022-02-16,2027-02-22,True
3003444,129352,2005822,Debit,Active,2024-11-28,2027-12-29,True
3003445,108846,2011897,Virtual,Active,2023-03-19,2027-07-18,False
3003446,123660,2029636,Debit,Active,2022-11-28,2027-04-21,False
3003447,104236,2031598,Debit,Active,2022-07-03,2026-07-15,True
3003448,119123,2026285,Debit,Active,2023-03-23,2025-10-11,True
3003449,118580,2030433,Debit,Active,2022-07-24,2025-05-06,True
3003450,124256,2005587,Debit,Active,2024-06-19,2028-04-05,False
3003451,129095,2003040,Debit,Active,2023-11-17,2028-06-12,True
3003452,119275,2000961,Credit,Active,2024-03-04,2027-02-16,True
3003453,125705,2023923,Debit,Active,2022-10-30,2026-07-16,True
3003454,112988,2029202,Credit,Expired,2023-11-23,2028-03-28,True
3003455,124082,2023253,Credit,Active,2022-10-24,2027-12-18,True
3003456,118141,2011777,Credit,Active,2022-03-06,2026-06-06,True
3003457,100053,2018902,Debit,Active,2024-02-01,2028-04-19,True
3003458,117903,2001818,Credit,Expired,2024-01-21,2028-05-07,True
3003459,121321,2035018,Debit,Blocked,2024-09-03,2028-11-26,True
3003460,105086,2016678,Debit,Active,2022-08-22,2026-06-01,True
3003461,117938,2040778,Credit,Active,2023-07-30,2026-11-28,True
3003462,109818,2036925,Debit,Active,2023-04-02,2028-02-23,False
3003463,111464,2024163,Debit,Active,2022-07-27,2026-09-22,False
3003464,116994,2000440,Debit,Active,2023-06-06,2026-07-11,True
3003465,108437,2038941,Debit,Active,2023-08-08,2026-12-08,False
3003466,122904,2027859,Virtual,Active,2024-07-23,2027-08-16,True
3003467,123585,2013591,Credit,Active,2024-11-15,2029-11-23,True
3003468,121012,2025569,Debit,Active,2024-09-07,2027-11-28,True
3003469,113539,2031186,Debit,Cancelled,2024-05-05,2028-04-25,False
3003470,113152,2027852,Virtual,Active,2022-03-31,2025-07-20,True
3003471,107096,2023110,Virtual,Active,2023-06-20,2026-06-28,False
3003472,101990,2030466,Debit,Active,2024-01-04,2028-05-19,True
3003473,126461,2002179,Debit,Active,2022-12-25,2026-01-04,False
3003474,101383,2021918,Virtual,Active,2024-03-25,2029-05-17,True
3003475,101061,2007738,Credit,Active,2022-04-10,2025-09-25,True
3003476,123979,2021496,Virtual,Active,2022-11-24,2027-04-21,False
3003477,108508,2005887,Credit,Expired,2023-06-22,2026-07-26,True
3003478,114083,2034417,Credit,Active,2023-06-08,2028-08-07,True
3003479,106185,2041854,Debit,Active,2024-04-05,2027-09-15,True
3003480,103176,2025581,Debit,Blocked,2023-03-09,2026-12-08,True
3003481,115045,2021884,Credit,Active,2023-02-27,2025-11-07,True
3003482,103056,2040541,Credit,Expired,2023-05-25,2026-07-04,True
3003483,119480,2012693,Debit,Active,2023-10-17,2028-07-31,True
3003484,123786,2031454,Virtual,Expired,2024-09-20,2028-01-25,True
3003485,115888,2031393,Debit,Active,2024-11-23,2028-09-01,True
3003486,105656,2024229,Credit,Active,2023-10-02,2028-10-28,True
3003487,123250,2033585,Debit,Blocked,2023-09-13,2027-04-24,True
3003488,114880,2005235,Debit,Active,2022-05-16,2027-05-12,True
3003489,105756,2036054,Debit,Active,2023-06-20,2028-02-28,True
3003490,106903,2039264,Debit,Active,2022-12-26,2027-12-25,True
3003491,129899,2036753,Credit,Active,2023-05-16,2027-09-16,False
3003492,104278,2021082,Debit,Active,2022-08-12,2026-08-30,True
3003493,900071,2000679,Credit,Active,2022-02-25,2027-03-28,True
3003494,128940,2037594,Debit,Active,2022-05-13,2026-03-11,True
3003495,102873,2031812,Credit,Active,2024-10-27,2029-08-09,True
3003496,128427,2018251,Debit,Active,2022-04-11,2026-11-24,True
3003497,117977,2012788,Debit,Active,2022-06-18,2026-09-12,False
3003498,108949,2038517,Debit,Active,2022-11-09,2026-04-29,True
3003499,117340,2029594,Debit,Active,2024-03-21,2026-11-12,True
3003500,110532,2008916,Debit,Active,2024-04-12,2028-08-25,True
3003501,108536,2038699,Debit,Active,2023-04-06,2027-03-01,True
3003502,121847,2028452,Debit,Active,2024-06-03,2028-03-02,True
3003503,101696,2030577,Debit,Active,2022-04-07,2025-01-03,True
3003504,122317,2033163,Debit,Active,2023-04-29,2026-01-26,True
3003505,125367,2031525,Virtual,Active,2023-07-11,2027-10-16,True
3003506,102063,2009240,Virtual,Active,2022-11-08,2027-02-11,True
3003507,125330,2029447,Credit,Active,2022-10-18,2027-01-22,False
3003508,112084,2004795,Debit,Active,2023-07-19,2027-05-05,True
3003509,105977,2017535,Debit,Active,2023-10-09,2026-12-28,True
3003510,120668,2035873,Credit,Active,2023-01-25,2026-01-10,True
3003511,102219,2018785,Debit,Active,2022-10-06,2025-12-20,True
3003512,117838,2027666,Credit,Cancelled,2023-09-10,2027-08-11,True
3003513,100852,2027239,Debit,Active,2024-02-05,2026-12-21,False
3003514,112443,2031830,Debit,Active,2023-08-28,2028-08-08,True
3003515,113244,2032454,Debit,Active,2024-10-09,2028-12-17,True
3003516,114418,2027829,Debit,Active,2022-08-01,2026-09-07,True
3003517,106588,2016764,Debit,Expired,2024-08-03,2028-12-28,True
3003518,109363,2022980,Debit,Expired,2023-02-25,2027-05-28,True
3003519,107948,2005559,Debit,Active,2024-01-25,2028-02-08,True
3003520,112565,2006246,Debit,Active,2022-02-14,2025-04-04,True
3003521,116507,2010460,Debit,Active,2023-08-22,2026-08-06,True
3003522,125580,2033351,Debit,Active,2023-01-06,2027-03-18,True
3003523,126832,2022074,Virtual,Active,2024-03-14,2026-11-30,True
3003524,119409,2029952,Debit,Active,2022-04-09,2027-05-15,True
3003525,122899,2007074,Credit,Active,2022-06-25,2026-01-28,True
3003526,125243,2006945,Debit,Active,2024-05-23,2028-12-01,True
3003527,111010,2018025,Virtual,Blocked,2024-05-14,2027-05-13,True
3003528,111656,2039834,Debit,Active,2022-11-05,2025-08-21,False
3003529,101620,2004308,Debit,Cancelled,2023-10-11,2027-04-25,True
3003530,122178,2016927,Virtual,Blocked,2024-06-12,2028-02-08,True
3003531,122003,2018362,Virtual,Active,2022-10-09,2027-12-15,False
3003532,116997,2022926,Credit,Active,2024-03-01,2027-03-28,True
3003533,108289,2027020,Credit,Active,2022-09-21,2026-06-03,False
3003534,116594,2031961,Virtual,Active,2024-11-03,2028-01-30,True
3003535,102625,2026307,Debit,Active,2022-07-07,2025-09-23,False
3003536,128145,2032870,Debit,Active,2022-01-12,2027-03-09,True
3003537,115314,2028030,Debit,Cancelled,2024-09-22,2029-04-20,True
3003538,109457,2005941,Virtual,Active,2023-05-11,2026-10-06,False
3003539,114899,2016277,Debit,Active,2024-06-29,2029-09-09,True
3003540,128606,2035000,Debit,Active,2024-01-06,2027-04-21,False
3003541,112601,2019746,Virtual,Expired,2022-08-10,2026-04-23,True
3003542,128179,2033219,Debit,Expired,2023-02-10,2027-05-01,True
3003543,123603,2026173,Debit,Active,2024-06-08,2028-02-06,True
3003544,122562,2022547,Credit,Active,2022-05-16,2026-04-21,True
3003545,111537,2022239,Debit,Active,2024-03-18,2027-08-23,False
3003546,112604,2026995,Debit,Active,2022-05-09,2025-11-26,True
3003547,121690,2017599,Debit,Active,2024-03-16,2029-02-12,True
3003548,121366,2007724,Debit,Active,2024-06-13,2029-05-20,True
3003549,106637,2040056,Debit,Active,2024-09-18,2027-07-23,True
3003550,115562,2026457,Credit,Active,2022-02-17,2024-08-26,True
3003551,111992,2013952,Credit,Active,2022-08-23,2027-03-26,True
3003552,114281,2018854,Debit,Active,2023-05-10,2028-02-03,True
3003553,105730,2003468,Debit,Active,2024-10-05,2028-03-22,True
3003554,129425,2037098,Credit,Active,2024-10-28,2028-08-21,True
3003555,107235,2008604,Debit,Expired,2022-10-28,2025-10-19,True
3003556,123302,2040954,Debit,Active,2024-06-29,2027-08-02,True
3003557,107421,2021625,Debit,Active,2024-10-29,2028-05-24,False
3003558,118154,2015154,Debit,Active,2023-10-19,2027-09-23,True
3003559,105667,2006104,Debit,Active,2024-08-17,2028-03-03,True
3003560,123952,2024829,Virtual,Active,2023-06-13,2025-12-22,True
3003561,110035,2013928,Credit,Active,2023-06-25,2028-01-07,False
3003562,111779,2032621,Debit,Active,2023-05-03,2027-05-19,True
3003563,119459,2023088,Debit,Active,2023-09-20,2026-12-18,True
3003564,116999,2003791,Debit,Active,2023-02-21,2028-01-04,True
3003565,127081,2001178,Credit,Blocked,2024-10-30,2028-12-11,True
3003566,115822,2003287,Debit,Cancelled,2022-09-03,2027-04-24,False
3003567,119833,2011541,Debit,Active,2024-09-11,2029-03-28,True
3003568,129461,2017373,Virtual,Active,2023-12-17,2027-03-30,True
3003569,128047,2023229,Debit,Active,2024-11-27,2029-05-29,True
3003570,105163,2030696,Debit,Active,2023-04-30,2028-06-28,True
3003571,110257,2016715,Virtual,Active,2023-05-26,2026-03-20,True
3003572,118720,2007886,Credit,Expired,2024-08-13,2029-02-26,True
3003573,121956,2000937,Virtual,Cancelled,2022-03-04,2024-10-01,True
3003574,124701,2013471,Virtual,Active,2024-10-31,2027-04-22,True
3003575,103178,2004804,Debit,Active,2024-02-11,2027-06-05,True
3003576,122030,2004628,Credit,Active,2023-11-26,2028-01-14,True
3003577,128532,2027203,Debit,Active,2023-04-24,2027-03-09,True
3003578,123669,2026717,Debit,Active,2022-06-11,2024-12-02,True
3003579,117570,2007326,Debit,Active,2022-05-22,2025-03-03,False
3003580,103955,2038604,Debit,Expired,2022-06-18,2024-12-04,True
3003581,122770,2011133,Credit,Cancelled,2022-08-22,2025-05-29,False
3003582,113608,2033862,Credit,Active,2022-08-12,2025-10-06,True
3003583,128302,2039953,Credit,Active,2024-09-27,2027-04-03,True
3003584,126846,2009170,Credit,Active,2022-12-09,2026-02-07,True
3003585,900460,2025485,Debit,Active,2022-06-26,2027-05-20,True
3003586,114895,2016250,Credit,Active,2022-12-17,2028-01-30,False
3003587,113698,2037215,Debit,Expired,2023-10-08,2027-11-09,False
3003588,112497,2041891,Debit,Cancelled,2024-05-16,2027-09-28,True
3003589,122267,2008349,Debit,Cancelled,2023-05-07,2028-01-30,True
3003590,101350,2023911,Virtual,Active,2023-06-12,2028-02-25,True
3003591,126903,2008425,Credit,Active,2022-06-13,2027-04-16,True
3003592,123839,2020147,Credit,Active,2023-08-10,2026-08-24,False
3003593,115256,2028066,Debit,Active,2022-08-10,2025-10-02,True
3003594,125165,2035154,Debit,Active,2022-02-10,2026-01-31,True
3003595,119918,2014589,Debit,Active,2023-09-16,2028-06-14,True
3003596,123585,2035395,Debit,Active,2022-12-02,2026-05-21,True
3003597,116273,2021862,Credit,Cancelled,2022-10-09,2027-06-03,False
3003598,108344,2040756,Debit,Active,2023-07-18,2028-08-22,True
3003599,114068,2003755,Credit,Active,2022-04-18,2027-06-04,True
3003600,124687,2036633,Debit,Active,2024-05-10,2027-06-10,True
3003601,100074,2024091,Debit,Cancelled,2022-09-04,2026-03-26,True
3003602,109010,2020140,Debit,Active,2024-05-20,2027-08-01,True
3003603,101124,2003174,Debit,Expired,2023-04-28,2026-03-17,False
3003604,117609,2001006,Debit,Expired,2022-03-30,2027-04-10,True
3003605,103928,2000878,Credit,Active,2022-04-14,2025-01-20,True
3003606,108201,2004082,Virtual,Expired,2024-09-02,2028-03-12,True
3003607,112138,2018834,Debit,Active,2023-07-06,2026-05-07,True
